"Node","dA","dPC","dPCintra","dPCflux","dPCconnector","Component","BC"
282,0.0050796,0.0001173,1e-05,0.0001073,0,152,0
283,0.002187,1.66e-05,1.9e-06,1.34e-05,1.3e-06,151,0
284,0.0213149,0.0001788,0.0001757,3e-06,0,153,0
285,0.0345693,0.0004787,0.0004622,1.65e-05,0,154,0
286,0.0320448,0.0008096,0.0003972,0.0003612,5.12e-05,152,3.7e-06
287,0.0932875,0.003392,0.0033661,2.6e-05,0,155,0
288,0.0112568,0.0002278,4.9e-05,0.0001787,0,152,0
289,0.0292248,0.0003334,0.0003304,3e-06,0,156,0
290,0.0139105,0.000103,7.48e-05,2.81e-05,0,157,0
291,0.0174634,0.0004359,0.000118,0.0003179,0,158,0
292,0.1404808,0.0078123,0.0076333,0.000179,0,159,0
293,0.022511,0.0017396,0.000196,0.001208,0.0003356,146,7.5e-06
294,0.0537023,0.0015065,0.0011155,0.0003887,2.3e-06,160,0
295,0.021171,0.0005554,0.0001734,0.0003766,5.4e-06,160,0
296,0.5166524,0.1311946,0.103246,0.027716,0.0002325,146,7.5e-06
297,0.0095227,0.0003145,3.51e-05,0.0002568,2.25e-05,161,0
298,0.0123138,6.02e-05,5.86e-05,1.6e-06,0,162,0
299,0.0082005,0.0001353,2.6e-05,0.0001092,0,161,0
300,0.5302609,0.1098564,0.1087566,0.0010996,1e-07,163,0
301,0.4994632,0.0982507,0.0964902,0.0017588,1.7e-06,146,0
302,0.0019136,1.88e-05,1.4e-06,1.74e-05,0,164,0
303,0.0029768,0.0003382,3.4e-06,0.0003327,2e-06,165,0
304,0.2468895,0.0263621,0.0235766,0.0027688,1.66e-05,165,3.7e-06
305,0.0442875,0.0032242,0.0007586,0.0024656,0,165,0
306,0.046239,0.0020569,0.000827,0.0011663,6.35e-05,164,7.5e-06
307,0.010876,0.0007107,4.58e-05,0.0005292,0.0001356,164,7.5e-06
308,0.0690193,0.0018439,0.0018425,1.3e-06,0,166,0
309,0.0022391,2.1e-06,1.9e-06,2e-07,0,167,0
310,0.0388528,0.0009726,0.0005839,0.0003887,0,164,0
311,0.0062407,1.51e-05,1.51e-05,1e-07,0,168,0
312,0.0387637,0.0005812,0.0005812,0,0,169,0
313,0.0385719,0.0005777,0.0005755,2.3e-06,0,170,0
314,0.0015477,1.89e-05,9e-07,1.8e-05,0,171,0
315,0.0231247,0.0002577,0.0002068,4.95e-05,1.3e-06,171,0
316,0.0114927,0.0002446,5.11e-05,0.0001935,0,172,0
317,0.0170664,0.0001572,0.0001127,4.45e-05,0,173,0
318,0.1170716,0.0054948,0.0053013,0.0001936,0,172,0
319,0.0216515,0.0001827,0.0001813,1.3e-06,0,174,0
320,0.0407264,0.0006971,0.0006415,5.56e-05,0,173,0
321,0.0104411,4.22e-05,4.22e-05,0,0,175,0
322,0.021109,0.00022,0.0001724,4.76e-05,0,176,0
323,0.0083814,2.82e-05,2.72e-05,1.1e-06,0,177,0
324,0.0073826,0.0001234,2.11e-05,7.58e-05,2.65e-05,176,0
325,0.4605714,0.1461311,0.0820484,0.0640672,1.54e-05,178,0
326,0.2375784,0.0859081,0.0218318,0.0640276,4.86e-05,178,0
327,0.0190785,0.0002034,0.0001408,6.12e-05,1.4e-06,179,0
328,0.0308415,0.0030864,0.0003679,0.0027185,0,180,0
329,0.2769149,0.0314064,0.0296598,0.0017463,2e-07,181,0
330,0.0455597,0.0072196,0.0008029,0.0051833,0.0012334,180,3.7e-06
331,0.0270443,0.0049036,0.0002829,0.00381,0.0008107,180,3.7e-06
332,0.1049296,0.0200197,0.0042587,0.011791,0.00397,180,1.12e-05
333,0.2040361,0.0272575,0.0161024,0.0110471,0.0001079,180,0
334,0.4146606,0.0705899,0.0665061,0.0040722,1.15e-05,182,0
335,0.0264261,0.0039796,0.0002701,0.0034191,0.0002903,182,0
336,0.0475363,0.0012999,0.000874,0.0004095,1.63e-05,183,0
337,0.0556996,0.0013055,0.0012,0.0001055,0,184,0
338,0.0328332,0.0143035,0.000417,0.0138865,0,185,0
339,1.350469,0.7193032,0.7054161,0.013887,0,185,0
340,0.029283,0.000332,0.0003317,3e-07,0,186,0
341,0.0743306,0.002137,0.002137,0,0,187,0
342,0.016258,0.0002608,0.0001022,0.0001586,0,188,0
343,0.0157345,0.0002543,9.58e-05,0.0001586,0,188,0
344,0.0190759,0.0006047,0.0001407,0.0004474,1.64e-05,189,0
345,0.0587283,0.0018201,0.001334,0.0004861,0,189,0
346,0.0262312,0.0006892,0.0002661,0.000423,0,190,0
347,0.0198583,0.0010219,0.0001525,0.0008035,6.58e-05,189,6e-05
348,0.0232457,0.0002091,0.000209,1e-07,0,191,0
349,0.0334259,0.0069092,0.0004322,0.0064771,0,192,0
350,0.0255505,0.000676,0.0002525,0.0004231,3e-07,190,0
351,0.0080789,0.0017049,2.52e-05,0.0012906,0.000389,189,7.87e-05
352,0.0035648,0.0005396,4.9e-06,0.0005347,0,193,0
353,0.0174542,0.0001682,0.0001178,5.04e-05,0,194,0
354,0.0381433,0.0222901,0.0005627,0.0172517,0.0044756,192,0
355,0.017118,0.0034633,0.0001133,0.0033083,4.16e-05,195,0
356,0.1165414,0.0423219,0.0052534,0.0370686,0,189,0
357,0.0195206,0.0006936,0.0001474,0.0005462,0,196,0
358,0.0124113,0.0001568,5.96e-05,9.72e-05,0,197,0
359,0.1693445,0.0718488,0.0110922,0.0606526,0.0001039,189,0
360,0.0108085,9.33e-05,4.52e-05,4.81e-05,0,194,0
361,0.0715845,0.0145174,0.0019821,0.0125347,6e-07,198,0
362,0.0424606,0.0012542,0.0006973,0.0005527,4.1e-06,196,0
363,0.0106367,0.0001748,4.38e-05,0.000131,0,199,0
364,0.0165873,0.0001943,0.0001064,8.79e-05,0,200,0
365,0.0694348,0.0280474,0.0018648,0.0261826,0,189,0
366,0.0134124,0.0027082,6.96e-05,0.0026387,0,189,0
367,0.0076345,4.58e-05,2.25e-05,2.3e-05,2e-07,201,0
368,0.8729954,0.4892063,0.2947815,0.175558,0.0188668,189,0.0001312
369,0.0336224,0.0084178,0.0004373,0.0074732,0.0005074,189,0
370,0.0091729,5.64e-05,3.25e-05,2.37e-05,1e-07,202,0
371,0.1017894,0.0776689,0.0040076,0.0687154,0.0049458,189,0
372,0.0032974,0.0001078,4.2e-06,9e-05,1.35e-05,203,0
373,0.0091849,3.26e-05,3.26e-05,0,0,204,0
374,0.0293377,0.0687362,0.0003329,0.0680948,0.0003085,192,0
375,0.1878649,0.0146541,0.0136511,0.0009978,5.1e-06,197,3.7e-06
376,0.0051903,0.0001259,1.04e-05,0.0001155,0,203,0
377,0.0021164,0.0002386,1.7e-06,0.0002368,0,195,0
378,0.0225028,0.0004812,0.0001959,0.0002853,0,197,0
379,0.0074606,2.18e-05,2.15e-05,3e-07,0,205,0
380,0.0193121,0.0008131,0.0001443,0.0005578,0.0001109,203,0
381,1.059608,0.6923993,0.4342769,0.2562504,0.001872,195,5.62e-05
382,1.160699,3.760087,0.5210933,3.208106,0.0308867,192,0.0001762
383,0.0278791,0.0113847,0.0003006,0.0073764,0.0037077,195,0.0002586
384,0.0017226,0.0002191,1.1e-06,0.0001813,3.65e-05,195,0
385,0.0215479,0.0001905,0.0001796,1.09e-05,0,206,0
386,0.0378451,0.0062455,0.000554,0.003716,0.0019754,195,0.0001218
387,0.0035444,0.0015117,4.9e-06,0.0015068,0,195,0
388,0.0016611,7.96e-05,1.1e-06,7.85e-05,0,195,6.2e-06
389,0.0063749,0.0003477,1.57e-05,0.000332,0,195,0
390,0.0110143,0.0008978,4.69e-05,0.0008391,1.17e-05,195,8.68e-05
391,0.0902138,0.0033612,0.0031479,0.000212,1.3e-06,207,0
392,0.0083223,0.0007432,2.68e-05,0.0006323,8.41e-05,195,6e-05
393,0.0031105,4.7e-05,3.7e-06,2.59e-05,1.73e-05,207,0
394,0.3510804,0.3041187,0.0476749,0.2444507,0.0119931,195,0.0002361
395,0.081815,0.0025921,0.0025891,3e-06,0,208,0
396,0.0049194,0.0147724,9.4e-06,0.0147631,0,192,0
397,0.232834,0.0210533,0.0209686,8.47e-05,0,209,0
398,0.0053887,0.0035749,1.12e-05,0.0021816,0.001382,195,5.62e-05
399,0.0757783,0.0022577,0.0022211,3.66e-05,0,210,0
400,0.2008568,0.6660126,0.0156045,0.6497761,0.000632,192,0
401,0.0084825,0.0015111,2.78e-05,0.0014776,5.6e-06,195,0
402,0.0039432,7.2e-06,6e-06,1.2e-06,0,211,0
403,0.2350572,1.661543,0.0213709,0.616098,1.024074,192,4.68e-05
404,0.0126676,0.0020047,6.21e-05,0.0008398,0.0011028,195,5.62e-05
405,0.0141277,9.89e-05,7.72e-05,2.16e-05,1e-07,212,0
406,0.0139697,9.62e-05,7.55e-05,2.07e-05,0,212,0
407,0.1753605,0.0136459,0.0118943,0.0017516,0,195,0
408,0.120215,0.0120282,0.0055898,0.0059975,0.0004409,195,0.0001074
409,0.035241,0.0646203,0.0004804,0.06414,0,192,0
410,0.1977291,0.0152297,0.0151223,0.0001074,0,213,0
411,3.108527,20.62938,3.737538,13.39708,3.494763,192,0.0007702
412,0.037656,0.0005485,0.0005485,0,0,214,0
413,0.0047368,0.0001299,8.7e-06,0.0001212,0,215,0
414,0.0788657,0.4694649,0.0024058,0.4670591,0,192,0
415,0.1411887,0.3047922,0.0077104,0.2970818,0,192,0
416,0.0157972,0.0084676,9.65e-05,0.008371,0,192,4.31e-05
417,0.0201068,0.0022469,0.0001564,0.0020905,0,192,0
418,0.0371985,0.0260856,0.0005352,0.0255504,0,192,4.31e-05
419,0.5297068,0.6878322,0.1085294,0.5793029,0,192,0
420,0.8475383,2.156608,0.2778401,1.595928,0.2828392,192,0.0003598
421,0.5714548,0.1771489,0.1263107,0.0508382,0,192,0
422,0.5153495,0.2202405,0.1027259,0.1049176,0.012597,192,8.99e-05
423,0.0108444,0.0034923,4.55e-05,0.0034468,0,216,0
424,0.0068977,0.0040081,1.84e-05,0.0028475,0.0011422,192,0.0001724
425,0.0070984,0.0001669,1.95e-05,0.0001474,0,192,0
426,0.0074456,0.0016066,2.14e-05,0.0015751,1e-05,192,8.99e-05
427,0.0093358,0.0002966,3.37e-05,0.0002628,0,217,0
428,0.036934,0.0014577,0.0005276,0.0008285,0.0001015,217,0
429,0.007751,5.78e-05,2.32e-05,3.46e-05,0,218,0
430,0.0049273,6.82e-05,9.4e-06,3.97e-05,1.91e-05,218,3.7e-06
431,0.4059511,0.4082076,0.0637417,0.2932832,0.0511826,192,0.0001724
432,0.010174,8.45e-05,4e-05,4.45e-05,0,218,0
433,0.4589339,0.4962233,0.081466,0.339819,0.0749383,192,0.0002474
434,0.2120892,0.0180342,0.0173986,0.0006356,0,219,0
435,0.0061219,0.0215106,1.45e-05,0.0214961,0,192,0
436,0.0360575,0.097451,0.0005029,0.0969481,0,192,0
437,5.199865,25.92224,10.45828,14.81959,0.6443641,192,0.0007046
438,0.1554657,0.0134408,0.0093486,0.0040914,7e-07,220,0
439,0.0778952,0.002351,0.0023469,4.1e-06,0,221,0
440,0.0083106,0.0001759,2.67e-05,0.0001492,0,220,0
441,0.0279633,0.0046785,0.0003024,0.0030378,0.0013381,220,1.12e-05
442,0.0384848,0.0020925,0.0005729,0.0015196,0,220,0
443,0.0544044,0.0012587,0.0011448,0.0001138,0,222,0
444,0.0117077,0.0001668,5.3e-05,0.0001138,0,222,0
445,0.0793392,0.0273345,0.0024347,0.0248997,0,223,0
446,0.5056671,0.1238019,0.0989021,0.0248998,0,223,0
447,0.0027677,3.75e-05,3e-06,3.45e-05,0,224,0
448,0.0204069,0.0001956,0.0001611,3.45e-05,0,224,0
449,0.0149571,9.45e-05,8.65e-05,8e-06,0,225,0
450,0.0011339,8.5e-06,5e-07,8e-06,0,225,0
451,0.0571948,0.0012653,0.0012653,0,0,226,0
452,0.0495218,0.0009486,0.0009486,0,0,227,0
453,0.0307337,0.0003653,0.0003653,0,0,228,0
454,0.0198876,0.0007386,0.000153,0.0005856,0,229,0
455,0.0012616,2.54e-05,6e-07,2.48e-05,0,229,0
456,0.04835,0.0018332,0.0009042,0.0008362,9.27e-05,229,8.25e-05
457,0.0843654,0.002753,0.002753,0,0,230,0
458,0.0483278,0.0009034,0.0009034,0,0,231,0
459,0.045496,0.0029345,0.0008006,0.0018007,0.0003331,229,0.0001349
460,0.0959558,0.0056518,0.0035614,0.002019,7.14e-05,229,0.0001124
461,0.003583,8.16e-05,5e-06,7.66e-05,0,229,0
462,0.0089871,0.0004022,3.12e-05,0.0003401,3.08e-05,229,0
463,0.0169788,0.0013667,0.0001115,0.0012552,0,229,0
464,0.061532,0.0084096,0.0014645,0.0062919,0.0006532,229,0.0002024
465,0.1051102,0.0042733,0.0042733,0,0,232,0
466,0.0081193,0.000479,2.55e-05,0.0004535,0,229,0
467,0.0085087,2.8e-05,2.8e-05,0,0,233,0
468,0.018837,0.0043952,0.0001372,0.0039854,0.0002725,229,4.5e-05
469,0.2081986,0.0537222,0.0167661,0.0364563,0.0004998,229,7.5e-06
470,0.0247828,0.0002376,0.0002376,0,0,234,0
471,0.0040787,0.0003065,6.4e-06,0.0003001,0,229,0
472,0.2213604,0.0596804,0.0189529,0.0374879,0.0032395,229,0.0001199
473,0.0413149,0.0027875,0.0006602,0.0021273,0,235,0
474,0.0224622,0.003225,0.0001952,0.0015908,0.0014391,235,6.37e-05
475,0.0024097,0.0029338,2.2e-06,0.0005337,0.0023978,235,0.0001199
476,0.0045279,0.0008753,7.9e-06,0.0008674,0,235,0
477,0.0026555,1.55e-05,2.7e-06,1.27e-05,0,235,0
478,0.0017094,0.0001261,1.1e-06,0.0001127,1.22e-05,235,6.37e-05
479,0.0016552,0.0004184,1.1e-06,0.0004158,1.5e-06,235,4.31e-05
480,0.0169182,0.007743,0.0001107,0.0043246,0.0033077,235,0.0001893
481,0.0023951,6.4e-06,2.2e-06,4.2e-06,0,236,0
482,0.0137423,7.54e-05,7.3e-05,2.3e-06,0,237,0
483,0.0156866,9.75e-05,9.52e-05,2.3e-06,0,238,0
484,0.1252694,0.0063158,0.0060697,0.0002462,0,239,0
485,0.0190559,0.0001981,0.0001405,5.77e-05,0,240,0
486,0.004523,7.9e-06,7.9e-06,0,0,241,0
487,0.005685,0.0001239,1.25e-05,0.0001114,0,242,0
488,0.0020894,0.0004492,1.7e-06,0.0004475,0,235,0
489,0.0069139,2.03e-05,1.85e-05,1.8e-06,0,243,0
490,0.0021611,1.68e-05,1.8e-06,1.27e-05,2.2e-06,240,0
491,0.0085862,9.93e-05,2.85e-05,6.05e-05,1.03e-05,240,3.7e-06
492,0.039735,0.0006113,0.0006107,6e-07,0,244,0
493,0.0024551,0.0002062,2.3e-06,0.0002039,0,235,0
494,0.0734346,0.003289,0.0020858,0.0011794,2.37e-05,242,3.7e-06
495,0.0415165,0.0007263,0.0006667,5.96e-05,0,245,0
496,0.0027844,3.7e-06,3e-06,7e-07,0,246,0
497,0.0286054,0.000374,0.0003165,5.75e-05,0,245,0
498,0.1145956,0.0054053,0.0050794,0.0003239,1.9e-06,247,0
499,0.0204204,0.0051401,0.0001613,0.0047879,0.0001908,235,6.37e-05
500,0.0047375,9.7e-06,8.7e-06,1e-06,0,246,0
501,0.0287691,0.0628783,0.0003201,0.0148185,0.0477396,235,6.37e-05
502,0.0058388,5.44e-05,1.32e-05,4.09e-05,2e-07,248,0
503,0.0049369,9.6e-06,9.4e-06,2e-07,0,249,0
504,0.0430972,0.0018339,0.0007184,0.0011091,6.3e-06,242,0
505,0.2774354,0.1815583,0.0297714,0.1095047,0.0422821,235,0.0003935
506,0.0266501,0.0003388,0.0002747,6.37e-05,4e-07,250,0
507,0.0102639,0.0007985,4.07e-05,0.0007578,0,235,2.25e-05
508,0.0047823,9e-06,8.8e-06,1e-07,0,251,0
509,0.0195861,0.0001895,0.0001484,4.11e-05,0,248,0
510,0.0084985,3.19e-05,2.79e-05,3.9e-06,0,252,0
511,0.0056461,0.0011398,1.23e-05,0.0011138,1.36e-05,235,0
512,0.0119736,5.97e-05,5.55e-05,4.2e-06,0,253,0
513,0.0084945,2.8e-05,2.79e-05,1e-07,0,254,0
514,0.0142653,8.3e-05,7.87e-05,4.3e-06,0,255,0
515,0.0026149,3.7e-06,2.6e-06,1e-06,0,256,0
516,0.0082872,2.7e-05,2.66e-05,4e-07,0,257,0
517,0.0133351,6.91e-05,6.88e-05,3e-07,0,258,0
518,0.0070514,2.08e-05,1.92e-05,1.5e-06,0,256,0
519,0.3932319,0.117606,0.05981,0.0575771,0.0002189,235,0
520,0.0097949,3.78e-05,3.71e-05,7e-07,0,259,0
521,0.0080116,3.6e-05,2.48e-05,1.12e-05,0,260,3.37e-05
522,0.022741,0.0002003,2e-04,3e-07,0,261,0
523,0.007014,2.41e-05,1.9e-05,5e-06,0,260,0
524,0.0051537,1.06e-05,1.03e-05,3e-07,0,262,0
525,0.0046553,8.5e-06,8.4e-06,1e-07,0,263,0
526,0.0038656,3.65e-05,5.8e-06,2.69e-05,3.8e-06,260,0.0001162
527,0.0145103,8.62e-05,8.14e-05,4.7e-06,0,264,0
528,0.0188231,0.0003319,0.000137,0.0001948,0,265,0
529,0.0035925,8.5e-06,5e-06,3.4e-06,0,266,0
530,0.1093295,0.0049635,0.0046233,0.0003402,0,267,0
531,0.0028028,2.53e-05,3e-06,1.54e-05,6.8e-06,260,6e-05
532,0.0527584,0.0039029,0.0010766,0.0028075,1.87e-05,260,8.99e-05
533,0.0189997,0.0003617,0.0001396,0.000222,0,260,0
534,0.0152868,9.04e-05,9.04e-05,0,0,268,0
535,0.0018565,0.0001551,1.3e-06,0.0001538,0,260,1.31e-05
536,0.0078384,0.0002578,2.38e-05,0.0001409,9.31e-05,269,0
537,0.0043629,1.2e-05,7.4e-06,4.6e-06,0,270,0
538,0.0072658,2.75e-05,2.04e-05,6.8e-06,2e-07,270,3.7e-06
539,0.5048329,0.2231442,0.0985761,0.1214873,0.0030808,235,0.0002474
540,0.0027677,5.7e-06,3e-06,2.7e-06,0,270,0
541,0.0764492,0.005436,0.0022606,0.0029857,0.0001897,260,4.68e-05
542,0.0117571,0.0002488,5.35e-05,0.0001502,4.51e-05,271,1.9e-06
543,0.0104158,6.32e-05,4.2e-05,2.09e-05,3e-07,260,3.37e-05
544,0.0148435,0.0002318,8.52e-05,0.0001465,0,271,0
545,0.0041426,0.0003228,6.6e-06,0.0003162,0,260,0
546,0.0089862,0.0001073,3.12e-05,7.6e-05,0,271,0
547,0.0028725,3.24e-05,3.2e-06,2.92e-05,0,271,1.9e-06
548,0.0384422,0.000767,0.0005716,0.0001953,0,265,0
549,0.0441029,0.0007526,0.0007523,3e-07,0,272,0
550,0.0096489,0.002207,3.6e-05,0.0019726,0.0001983,235,6.37e-05
551,0.0035734,0.0002666,4.9e-06,0.0002616,0,235,0
552,0.0042805,1.01e-05,7.1e-06,3e-06,0,260,0
553,0.008504,2.81e-05,2.8e-05,1e-07,0,273,0
554,0.0131934,0.0001365,6.73e-05,6.24e-05,6.7e-06,274,3.7e-06
555,0.0044168,1.16e-05,7.5e-06,4e-06,0,275,0
556,0.0140663,9e-05,7.65e-05,1.35e-05,0,276,0
557,0.00704,5.19e-05,1.92e-05,3.24e-05,3e-07,274,0
558,0.0657602,0.0017805,0.0016726,0.0001073,6e-07,274,0
559,0.0082169,2.97e-05,2.61e-05,3.6e-06,0,275,0
560,0.3455513,0.047419,0.046185,0.0012304,3.6e-06,277,0
561,0.0029788,2.89e-05,3.4e-06,2.53e-05,1e-07,278,0
562,0.0902259,0.007155,0.0031488,0.003936,7.02e-05,269,1.12e-05
563,0.0253973,0.000275,0.0002495,2.55e-05,0,278,0
564,0.0028956,1e-05,3.2e-06,6.5e-06,2e-07,279,0
565,0.0109235,7.75e-05,4.62e-05,3.13e-05,0,280,0
566,0.0091356,3.23e-05,3.23e-05,0,0,281,0
567,0.008073,0.0001035,2.52e-05,7.34e-05,4.9e-06,280,2.62e-05
568,0.0079478,4.06e-05,2.44e-05,1.55e-05,7e-07,276,0
569,0.0039256,4.39e-05,6e-06,3.47e-05,3.2e-06,279,7.5e-06
570,0.0013674,4.2e-06,7e-07,3.4e-06,1e-07,282,0
571,0.0109307,5.67e-05,4.62e-05,1.04e-05,1e-07,282,3.7e-06
572,0.001396,8e-06,8e-07,6.7e-06,4e-07,282,0
573,0.0016498,9.7e-06,1.1e-06,8.4e-06,2e-07,283,0
574,0.022745,0.000289,0.0002001,8.89e-05,0,280,0
575,0.1541835,0.0511056,0.009195,0.0383062,0.0036044,269,1.5e-05
576,0.0424614,0.000859,0.0006974,0.0001616,0,284,0
577,0.1523929,0.0103794,0.0089827,0.0013713,2.53e-05,284,0
578,0.0830995,0.0028669,0.002671,0.0001938,2.1e-06,279,7.5e-06
579,0.0049962,2.51e-05,9.7e-06,1.39e-05,1.5e-06,283,0
580,0.0057946,2.18e-05,1.3e-05,8.8e-06,0,285,0
581,0.0181829,0.0001301,0.0001279,2.2e-06,0,286,0
582,0.0043948,8.4e-06,7.5e-06,9e-07,0,287,0
583,0.0057414,9.04e-05,1.28e-05,7.76e-05,0,279,0
584,0.0148136,0.0004465,8.49e-05,0.0002941,6.75e-05,280,4.5e-05
585,0.0175447,0.0005086,0.0001191,0.0003874,2.1e-06,288,0
586,0.0038425,1.32e-05,5.7e-06,7.5e-06,0,289,0
587,0.0147818,0.0028916,8.45e-05,0.002807,0,269,0
588,0.0797838,0.0030402,0.0024621,0.0005624,1.57e-05,280,7.87e-05
589,0.0079023,0.0003805,2.42e-05,0.0003563,0,280,0
590,0.0327529,0.0011328,0.0004149,0.0006391,7.87e-05,284,3.7e-06
591,0.0047345,8.9e-06,8.7e-06,2e-07,0,290,0
592,0.0012224,2.21e-05,6e-07,1.86e-05,2.9e-06,291,0
593,0.0020647,4.2e-06,1.6e-06,2.6e-06,0,292,0
594,0.0433824,0.0007557,0.000728,2.77e-05,0,291,0
595,0.0012694,7.5e-06,6e-07,6.9e-06,0,293,0
596,0.0062802,0.0003947,1.53e-05,0.0002239,0.0001556,288,1.31e-05
597,0.0102315,0.0001511,4.05e-05,0.0001104,1e-07,280,5.62e-05
598,0.1212121,0.0063592,0.0056829,0.0006658,1.05e-05,280,2.62e-05
599,0.0232668,0.0006584,0.0002094,0.000449,0,288,1.31e-05
600,0.0057243,1.57e-05,1.27e-05,3e-06,0,292,0
601,0.0093889,0.0003507,3.41e-05,0.0003166,0,280,0
602,0.0135072,0.0001206,7.06e-05,4.89e-05,1.1e-06,292,4.12e-05
603,0.0793606,0.002443,0.002436,6.9e-06,0,293,0
604,0.005648,1.54e-05,1.23e-05,3e-06,0,294,0
605,0.0024,2.4e-06,2.2e-06,2e-07,0,295,0
606,0.0112007,4.86e-05,4.85e-05,1e-07,0,296,0
607,0.0013803,5.5e-06,7e-07,3.7e-06,1.1e-06,292,1.87e-05
608,0.0056129,2.12e-05,1.22e-05,8.7e-06,3e-07,292,1.87e-05
609,0.007182,6.39e-05,2e-05,4.39e-05,0,292,0
610,0.0058549,6.47e-05,1.33e-05,5.14e-05,0,297,0
611,0.0352294,0.000776,0.00048,0.000296,0,298,0
612,0.0065936,1.69e-05,1.68e-05,1e-07,0,299,0
613,0.0029131,4e-06,3.3e-06,7e-07,0,300,0
