"Node","dA","dPC","dPCintra","dPCflux","dPCconnector","Component","BC"
41,0.4250266,0.8275839,0.0225767,0.8050073,0,5,0.0005694
42,0.0161869,0.0131825,3.27e-05,0.0131497,0,5,0.0002876
43,0.0182028,0.0016783,4.14e-05,0.0016369,0,6,0
44,0.0047506,0.0004386,2.8e-06,0.0004358,0,6,0
45,0.0012262,0.0001167,2e-07,0.0001165,0,6,0
46,0.0026139,0.0002371,9e-07,0.0002362,0,6,0
47,0.0864732,0.0078998,0.0009345,0.0065841,0.0003812,6,0
48,0.0045184,0.0004331,2.6e-06,0.0004238,6.7e-06,6,0
49,0.2050731,0.5948271,0.0052559,0.4799178,0.1096534,5,0.0007088
50,0.2087431,0.2686622,0.0054457,0.2503703,0.0128462,5,0.0001139
51,0.0087744,0.0008669,9.6e-06,0.0008483,8.9e-06,6,0
52,0.0256257,0.00253,8.21e-05,0.0023827,6.51e-05,6,0
53,0.0027694,0.0004175,1e-06,0.0002763,0.0001402,6,0
54,0.5502613,1.048239,0.0378412,0.900791,0.1096069,5,0.0005914
55,0.2304136,0.7432361,0.006635,0.5300264,0.2065747,5,0.0009181
56,4.050926,11.06603,2.05086,7.410001,1.605172,5,0.0130969
57,0.0253361,0.0040095,8.02e-05,0.0039292,0,5,0
58,0.0553135,0.0258854,0.0003824,0.0196144,0.0058886,5,0.0001753
59,0.0663655,0.0408431,0.0005504,0.0273926,0.0129,5,0.0007773
60,0.8435728,2.562542,0.0889349,1.98883,0.4847766,5,0.0029968
61,0.0456827,0.0063589,0.0002608,0.0041525,0.0019455,6,0.0001292
62,0.0031356,0.0028886,1.2e-06,0.0008312,0.0020561,5,1.75e-05
63,0.0119515,0.0020546,1.79e-05,0.0011964,0.0008403,6,0.0002405
64,0.0050474,0.0005101,3.2e-06,0.0005069,0,6,0.0002405
65,0.0154032,0.0055168,2.97e-05,0.0054871,0,5,0.0005804
66,0.1590733,0.0415598,0.0031624,0.0354373,0.00296,5,2.9e-06
67,0.0911461,0.0558871,0.0010383,0.0379604,0.0168884,5,0.0012771
68,0.3137403,0.7849567,0.0123018,0.5729147,0.1997402,5,0.0010819
69,0.0824022,0.0324226,0.0008486,0.0256573,0.0059167,5,0.0001753
70,0.0188296,0.0054013,4.43e-05,0.0048526,0.0005043,5,0
71,0.0559941,0.0249347,0.0003918,0.0237582,0.0007846,5,0.0012771
72,0.0710415,0.0134663,0.0006307,0.0123859,0.0004495,5,0
73,0.0159469,0.001928,3.18e-05,0.0018962,0,6,0.0002405
74,0.0116386,0.0018384,1.69e-05,0.0018215,0,5,0
75,0.0385417,0.0670464,0.0001856,0.0527096,0.0141511,5,0.0002376
76,0.177721,0.1813814,0.0039473,0.1624389,0.0149951,5,0.0009806
77,0.0127166,0.0017513,2.02e-05,0.0015421,0.0001889,6,0.0003795
78,2.06936,8.130389,0.5351795,4.810498,2.784712,5,0.0020498
79,0.0102781,0.0201921,1.32e-05,0.0163104,0.0038685,5,0.0002113
80,0.0205148,0.0318011,5.26e-05,0.0196067,0.0121417,5,0.0006145
81,0.0049137,0.009973,3e-06,0.0078612,0.0021088,5,9.11e-05
82,0.0285325,0.0507438,0.0001017,0.0343777,0.0162643,5,0.0006242
83,0.0242167,0.0340784,7.33e-05,0.0234511,0.0105539,5,0.0008746
84,0.0316492,0.0495941,0.0001252,0.0485241,0.0009448,5,0.0004019
85,0.018743,0.0047878,4.39e-05,0.003125,0.0016189,6,0.0005165
86,0.0418821,0.0603977,0.0002192,0.0498298,0.0103487,5,0.0009298
87,0.0557251,0.0788486,0.0003881,0.0539855,0.0244749,5,0.00183
88,0.027476,0.0522724,9.43e-05,0.0296321,0.0225459,5,0.0014174
89,0.0152251,0.0192606,2.9e-05,0.016024,0.0032076,5,0.0014174
90,0.0493626,0.0682591,0.0003045,0.0582143,0.0097402,5,0.0008056
91,0.0109721,0.0161132,1.5e-05,0.0130617,0.0030364,5,0.0010459
92,0.2660577,0.6211859,0.0088467,0.6006429,0.0116963,5,0.0053888
93,0.0341213,0.0176674,0.0001455,0.0175219,0,6,0.0003492
94,0.0244246,0.0224856,7.46e-05,0.0138382,0.0085727,6,0.0003384
95,0.0497262,0.1427097,0.000309,0.1059977,0.0364029,5,0.0020547
96,0.0356968,0.0763569,0.0001593,0.0761977,0,5,0.0015933
97,0.0095109,0.0170042,1.13e-05,0.0169929,0,5,0.0006724
98,0.201749,0.0897383,0.0050869,0.0846505,8e-07,6,0.000205
99,0.0474541,0.0559333,0.0002814,0.0269652,0.0286865,6,0.0003886
100,0.0228537,0.0685889,6.53e-05,0.0505081,0.0180155,5,0.0006724
101,0.0262982,0.072841,8.64e-05,0.0607238,0.0120307,5,0.0006724
102,0.0211758,0.0473594,5.6e-05,0.0460084,0.0012949,5,0.0006724
103,0.0053361,0.0036073,3.6e-06,0.0036037,0,6,0.000129
104,0.0778111,0.4240931,0.0007567,0.1900321,0.2333043,5,0.0001194
105,0.1064097,0.1264837,0.0014151,0.0703304,0.0547381,6,0.0003181
106,0.1780824,0.1071108,0.0039634,0.0785284,0.024619,6,0.0005634
107,0.2315336,0.8219653,0.0066997,0.5521994,0.2630662,5,0.001111
108,0.0404956,0.0900687,0.0002049,0.0898637,0,5,0.0003469
109,1.32725,3.599618,0.2201571,2.84042,0.53904,5,0.0076211
110,0.0622276,0.1435951,0.0004839,0.1382628,0.0048483,5,0.0003469
111,1e-07,2e-07,0,2e-07,0,5,0.0002105
112,0.0445024,0.1205301,0.0002475,0.1040191,0.0162634,5,0.0005574
113,0.006589,0.002013,5.4e-06,0.0020058,1.8e-06,6,2e-07
114,0.0102006,0.0207323,1.3e-05,0.0207193,0,5,0.000202
115,0.8080186,2.759833,0.0815962,1.805905,0.8723324,5,0.0024241
116,0.0024423,0.0008453,7e-07,0.0007933,5.11e-05,6,1.7e-06
117,0.1851051,0.047419,0.0042822,0.0431351,1.7e-06,6,0
118,0.0066277,0.0383291,5.5e-06,0.0142574,0.0240661,5,0.0027873
119,0.0047206,0.001517,2.8e-06,0.0015134,8e-07,6,1.7e-06
120,0.0059108,0.00328,4.4e-06,0.0017002,0.0015754,6,2e-07
121,0.0072197,0.0038396,6.5e-06,0.0020327,0.0018003,6,2e-07
122,0.0626229,0.2172637,0.0004901,0.1332735,0.0835,5,0.0032539
123,0.0032122,0.0026482,1.3e-06,0.0010026,0.0016442,6,2e-07
124,0.2000327,0.541154,0.0050007,0.4410478,0.0951055,5,0.0053864
125,0.0264227,0.0422472,8.73e-05,0.04216,0,5,1e-07
126,0.0027689,0.002232,1e-06,0.0008963,0.0013347,6,1.7e-06
127,0.1296443,0.3322184,0.0021006,0.3025753,0.0275425,5,0.0001608
128,0.0426876,0.11573,0.0002277,0.0888446,0.0266577,5,0.001735
129,0.0069597,0.016166,6.1e-06,0.0161599,0,5,0.0018222
130,0.0013043,0.0012737,2e-07,0.0012735,0,6,6.55e-05
131,0.0202823,0.0556915,5.14e-05,0.0446542,0.0109858,5,5.98e-05
132,0.0172623,0.0848338,3.72e-05,0.0179177,0.0668788,6,0.0003116
133,0.2951311,0.6505829,0.0108857,0.5458235,0.0938736,5,5.98e-05
134,0.0031754,0.0074294,1.3e-06,0.0068629,0.0005651,5,5.98e-05
135,0.4018971,1.001265,0.0201863,0.8893567,0.0917222,5,0.0001135
136,0.0375236,0.1019254,0.000176,0.0729265,0.0288228,5,0.0015208
137,0.0076822,0.0165945,7.4e-06,0.0154653,0.0011218,5,0.0015076
138,0.0132741,0.0395841,2.2e-05,0.0251313,0.0144307,5,0.0013048
139,0.0144762,0.014111,2.62e-05,0.0140848,0,6,9.51e-05
140,0.0020234,0.0047329,5e-07,0.0040271,0.0007052,5,0.0014143
141,0.1294957,0.2461939,0.0020957,0.2440981,0,5,5.04e-05
142,0.1066926,0.2716417,0.0014226,0.2439759,0.0262431,5,0.0018222
143,0.0123169,0.0178185,1.9e-05,0.0177995,0,5,5.07e-05
144,0.0158394,0.0373787,3.14e-05,0.026872,0.0104753,5,0.0004588
145,0.296925,0.6742616,0.0110185,0.6536492,0.0095938,5,0.0023513
146,0.0060864,0.0107752,4.6e-06,0.0107706,0,5,0.0007902
147,0.0517427,0.0492654,0.0003346,0.0489308,0,6,0.0002841
148,0.0150047,0.0317026,2.81e-05,0.0241293,0.0075452,5,0.0100366
149,0.0095826,0.0092748,1.15e-05,0.0092633,0,6,0.0001101
150,0.0144068,0.0229562,2.59e-05,0.0229302,0,5,0.0100366
151,0.0039741,1.94e-05,2e-06,1.74e-05,0,7,0
152,0.0060253,0.0054995,4.5e-06,0.005495,0,6,0.0001101
153,0.0142232,5.35e-05,2.53e-05,2.8e-05,2e-07,7,0
154,0.0509693,0.0531739,0.0003247,0.0523796,0.0004696,6,0.000123
155,1.412775,1.491853,0.2494443,0.9963009,0.2461074,6,0.0005745
156,0.0038851,0.0039524,1.9e-06,0.0039505,0,6,7.93e-05
157,0.0025675,0.0026338,8e-07,0.002633,0,6,7.81e-05
158,0.0553877,0.0622817,0.0003834,0.0519511,0.0099472,6,7.39e-05
159,0.4529783,0.4939732,0.0256438,0.4021892,0.0661402,6,0.0001307
160,0.0163835,0.029594,3.35e-05,0.0166998,0.0128606,6,2.66e-05
161,0.0176042,0.0413137,3.87e-05,0.0172641,0.0240108,6,3.48e-05
162,1.23622,1.216185,0.1909938,0.9052467,0.1199449,6,0.0003764
163,0.0266075,0.030087,8.85e-05,0.0184963,0.0115022,6,1.11e-05
164,0.1276625,0.1092967,0.0020368,0.1057149,0.001545,6,4.02e-05
165,0.1456936,0.1298126,0.0026528,0.123039,0.0041207,6,2.02e-05
166,0.1158667,0.1388122,0.0016778,0.1116933,0.025441,6,7.13e-05
167,0.041093,0.0293173,0.000211,0.0266075,0.0024987,6,2.24e-05
168,0.0332268,0.0222333,0.000138,0.012333,0.0097622,5,0.0299095
169,0.0400728,0.0535785,0.0002007,0.0218296,0.0315481,6,4.3e-06
170,0.0338835,0.0129428,0.0001435,0.0127989,4e-07,6,2e-07
171,0.2785209,0.1059304,0.0096949,0.0911291,0.0051064,6,1.9e-06
172,0.6517977,0.3817422,0.0530949,0.3285536,9.36e-05,6,7.6e-06
173,0.0068733,0.0033934,5.9e-06,0.0033875,0,6,1.23e-05
174,0.0841435,0.0282731,0.0008848,0.0172053,0.0101829,5,0.0014861
175,0.3639058,0.1810097,0.0165503,0.154751,0.0097083,6,7.6e-06
176,0.0118593,0.0024193,1.76e-05,0.0023751,2.66e-05,5,0.0207028
177,0.0695172,0.0328811,0.000604,0.0322771,0,6,2.5e-06
178,0.0054066,0.0009556,3.7e-06,0.000952,0,5,0.0102968
179,0.1022343,0.0238006,0.0013062,0.0175193,0.004975,5,0.0102968
180,0.0894565,0.0183981,0.0010001,0.0154725,0.0019254,5,0.0102968
181,0.0552028,0.0101821,0.0003808,0.0097327,6.85e-05,5,0.0223895
182,0.2304141,0.0811494,0.0066351,0.0681037,0.0064106,5,0.0302223
183,0.0167753,0.0030976,3.52e-05,0.0030625,0,5,1.16e-05
184,0.0478047,0.0501853,0.0002856,0.0208508,0.0290488,5,7.24e-05
185,0.0047836,0.0025905,2.9e-06,0.0021718,0.0004158,5,0.0001747
186,0.0067224,0.003061,5.6e-06,0.0030553,0,5,0.0001747
187,0.0952249,0.0777048,0.0011333,0.0488315,0.02774,5,0.0052245
188,0.0244839,0.0131933,7.49e-05,0.0131184,0,5,0.0052245
189,0.4987359,0.3145816,0.0310863,0.2240127,0.0594826,5,0.0111747
190,0.0182455,0.0105874,4.16e-05,0.0105458,0,5,0.0003957
191,0.003779,0.001942,1.8e-06,0.0019402,0,5,0.0008529
192,0.0940196,0.1132291,0.0011047,0.0548888,0.0572355,5,0.0008529
193,0.0659818,0.033169,0.0005441,0.0326249,0,5,0.0004324
194,1.23605,0.6752601,0.1909412,0.4070061,0.0773127,5,0.0269012
195,0.2695163,0.2643682,0.0090781,0.1487305,0.1065595,5,0.0181412
196,0.0166027,0.0439828,3.44e-05,0.0093417,0.0346066,5,0.0075892
197,0.0066213,0.0035825,5.5e-06,0.003577,0,5,0.0001313
198,0.0363958,0.0139823,0.0001655,0.0138167,0,5,0.0137466
199,0.1521912,0.1122629,0.0028947,0.0803044,0.0290637,5,0.0022892
200,0.010529,0.0052962,1.39e-05,0.0042605,0.0010218,5,0.0129945
201,0.0046538,0.0032129,2.7e-06,0.0021324,0.0010777,5,0.0001313
202,0.0170991,0.0118583,3.65e-05,0.0088537,0.002968,5,0.0001313
203,0.0211697,0.0126136,5.6e-05,0.0125576,0,5,0.0017947
204,0.1138692,0.0696511,0.0016205,0.0605626,0.007468,5,0.0017947
205,0.1167537,0.1176311,0.0017036,0.0664049,0.0495226,5,0.0139036
206,0.0141911,0.0086747,2.52e-05,0.0086496,0,5,0.0006566
207,0.3521889,0.2331381,0.0155017,0.1893644,0.028272,5,0.0022892
208,0.0241398,0.0118778,7.28e-05,0.0118049,0,5,0.000479
209,1.008164,0.6055873,0.1270252,0.3782407,0.1003214,5,0.0275717
210,0.0199424,0.0212699,4.97e-05,0.0088815,0.0123387,5,0.0014408
211,0.0576824,0.0651564,0.0004158,0.0298326,0.0349079,5,0.0039281
212,0.0391577,0.0191405,0.0001916,0.0189299,1.88e-05,5,0.0057165
213,0.0863619,0.0812681,0.0009321,0.0406897,0.0396463,5,0.0124949
214,0.4786185,0.3637937,0.028629,0.2396235,0.095541,5,0.0293702
215,0.030089,0.0125056,0.0001131,0.0123925,0,5,0.0032578
216,0.0211895,0.0126781,5.61e-05,0.012622,0,5,0.0017493
217,0.0202156,0.0120932,5.11e-05,0.0114653,0.0005767,5,0.0051822
218,0.2891346,0.3186764,0.0104479,0.1925814,0.115647,5,0.0043333
219,0.0359239,0.0274003,0.0001613,0.0261043,0.0011346,5,0.0002799
220,0.0635927,0.111833,0.0005054,0.04675,0.0645775,5,0.0051822
221,0.0892215,0.070692,0.0009949,0.0696823,1.48e-05,5,3.6e-06
222,0.0190767,0.0362738,4.55e-05,0.0330912,0.003137,5,0.0001947
223,0.281743,1.590427,0.0099205,0.5300355,1.050471,5,0.0049097
224,0.1084262,0.2065775,0.0014693,0.2051083,0,5,0.0001985
225,0.7677442,2.558698,0.0736649,1.353299,1.131733,5,0.0101835
226,0.005049,0.0096218,3.2e-06,0.0096186,0,5,0.0006776
227,0.0181899,0.0341989,4.14e-05,0.0341575,0,5,0.0020566
228,2.110042,3.784708,0.5564289,2.992143,0.2361352,5,0.034317
229,0.0101752,0.0160986,1.29e-05,0.0160857,0,5,0.0005969
230,0.0492266,0.0922745,0.0003028,0.0919717,0,5,9.91e-05
231,0.3791642,0.7278804,0.0179673,0.6797017,0.0302114,5,0.000977
232,2.273129,5.079651,0.6457665,3.15325,1.280634,5,0.007281
233,0.3239657,0.6178323,0.0131167,0.6047156,0,5,0.007281
234,0.1146572,0.1238507,0.001643,0.0868152,0.0353925,5,0.0005576
235,0.158124,0.3209186,0.0031248,0.299869,0.0179248,5,0.0056054
236,0.1391659,0.5827845,0.0024204,0.2658672,0.3144968,5,0.0039915
237,0.0442559,0.0878767,0.0002448,0.0848334,0.0027984,5,0.0004651
238,0.0182323,0.0256873,4.15e-05,0.0127025,0.0129432,5,0.0004048
239,0.0339925,0.0651431,0.0001444,0.0649987,0,5,0.0007564
240,0.0218515,0.0606938,5.97e-05,0.038532,0.0221021,5,0.0003344
241,0.0326535,0.0624523,0.0001333,0.0526687,0.0096503,5,0.0005954
242,0.0989006,0.0722904,0.0012224,0.0656465,0.0054214,5,0.0154217
243,0.181095,0.2964439,0.0040986,0.2747709,0.0175743,5,0.0032472
244,0.0264596,0.0392579,8.75e-05,0.0391704,0,5,0.0019697
245,0.2148551,0.4203559,0.0057692,0.3198697,0.094717,5,0.0021659
246,0.0163172,0.0079202,3.33e-05,0.0069654,0.0009214,5,0.0008713
247,0.0025722,0.0020921,8e-07,0.0020713,2e-05,5,5e-07
248,0.0130317,0.0099388,2.12e-05,0.0099176,0,5,5e-07
249,0.0610791,0.0497292,0.0004662,0.0490451,0.0002178,5,0.0001379
250,0.0139381,0.0107378,2.43e-05,0.0107135,0,5,0
251,0.059153,0.0505225,0.0004373,0.0485534,0.0015317,5,5e-07
252,0.0538393,0.1546153,0.0003623,0.0702821,0.0839709,5,0.0059487
253,0.2170195,0.1965315,0.0058861,0.1710383,0.019607,5,0.0001019
254,0.231304,0.210111,0.0066864,0.1819333,0.0214912,5,0.0017804
255,0.1331832,0.1121927,0.0022168,0.1073012,0.0026747,5,2.6e-06
256,0.1851873,0.2384217,0.004286,0.1478721,0.0862636,5,0.003161
257,0.0018584,0.0015637,4e-07,0.0015632,0,5,0.0001767
258,0.0983761,0.0965949,0.0012095,0.0818958,0.0134895,5,0.0034478
259,0.091735,0.0750494,0.0010517,0.0739977,0,5,1.4e-05
260,0.0128309,0.0210506,2.06e-05,0.0109238,0.0101062,5,0.002271
261,0.0050505,0.003708,3.2e-06,0.0037048,0,5,0.0002756
262,0.1396279,0.1351187,0.0024365,0.1127785,0.0199036,5,0.0001366
263,0.0724833,0.0727244,0.0006566,0.0479666,0.0241012,5,0.0034623
264,0.097491,0.1224349,0.0011878,0.0799564,0.0412906,5,0.0001931
265,0.0432763,0.0321776,0.0002341,0.0260195,0.005924,5,0.000641
266,0.0187121,0.0066419,4.38e-05,0.0065982,0,5,0.0020769
267,0.0460483,0.0470305,0.000265,0.0379564,0.0088091,5,0.0002708
268,0.1094106,0.0394628,0.0014961,0.0378799,8.67e-05,5,0.0020769
269,0.0159218,0.0274683,3.17e-05,0.0128761,0.0145605,5,5.17e-05
270,0.199394,0.1626233,0.0049688,0.1264605,0.0311939,5,0.0033848
271,0.0400255,0.0474832,0.0002002,0.0327569,0.014526,5,0.0001229
272,0.1535447,0.1123249,0.0029464,0.1075848,0.0017936,5,0.0024285
273,0.4315068,0.3433605,0.0232703,0.3048435,0.0152466,5,1.98e-05
274,0.0789305,0.0522803,0.0007786,0.0465647,0.004937,5,0.0006375
275,0.1980989,0.1829294,0.0049045,0.1500265,0.0279984,5,0.0006462
276,0.0595812,0.0574472,0.0004437,0.0486281,0.0083754,5,0.0001229
277,0.0869355,0.0776391,0.0009445,0.0596247,0.0170698,5,0.0001259
278,0.1306247,0.1810463,0.0021324,0.1051325,0.0737813,5,0.0003669
279,0.044556,0.053243,0.0002481,0.0310509,0.021944,5,0.000458
280,0.0096277,0.006656,1.16e-05,0.0066444,0,5,5.49e-05
281,0.0271693,0.0165731,9.23e-05,0.0164778,3e-06,5,1.25e-05
282,0.0050796,0.0033497,3.2e-06,0.0033464,0,5,1.4e-05
283,0.002187,0.0013379,6e-07,0.0013064,3.09e-05,5,1.25e-05
284,0.0213149,0.0531351,5.68e-05,0.0156415,0.0374367,5,0.0001009
285,0.0345693,0.0230128,0.0001494,0.0179189,0.0049446,5,1.88e-05
286,0.0320448,0.0272387,0.0001283,0.0211219,0.0059884,5,1.4e-05
287,0.0932875,0.0844442,0.0010876,0.0611033,0.0222533,5,0.000896
288,0.0112568,0.0073763,1.58e-05,0.0073604,0,5,1.25e-05
289,0.0292248,0.0512798,0.0001067,0.021389,0.029784,5,0.0001671
290,0.0139105,0.0083837,2.42e-05,0.0083595,0,5,9e-06
291,0.0174634,0.0119099,3.81e-05,0.0118718,0,5,0.0001729
292,0.1404808,0.085322,0.0024664,0.0828255,3e-05,5,6.77e-05
293,0.022511,0.0207253,6.33e-05,0.0164837,0.0041782,5,7.4e-05
294,0.0537023,0.0375685,0.0003604,0.0304087,0.0067992,5,0
295,0.021171,0.0205372,5.6e-05,0.012375,0.0081061,5,0
296,0.5166524,0.4355455,0.0333599,0.3218837,0.080302,5,0.0001259
297,0.0095227,0.0075712,1.13e-05,0.0068917,0.0006681,5,5.49e-05
298,0.0123138,0.0071522,1.9e-05,0.0071332,0,5,6.57e-05
299,0.0082005,0.0066185,8.4e-06,0.0058402,0.0007699,5,5.49e-05
300,0.5302609,0.3532497,0.0351404,0.2916022,0.0265071,5,1.92e-05
301,0.4994632,0.438993,0.031177,0.3031942,0.1046218,5,0.0002342
302,0.0019136,0.0012551,5e-07,0.0012139,4.07e-05,5,5.49e-05
303,0.0029768,0.003216,1.1e-06,0.002008,0.0012069,5,5.1e-05
304,0.2468895,0.2168795,0.0076179,0.1536973,0.0555643,5,0.0009245
305,0.0442875,0.0728344,0.0002451,0.0293844,0.0432048,5,0.0002657
306,0.046239,0.0308522,0.0002672,0.0297301,0.0008549,5,2.59e-05
307,0.010876,0.007506,1.48e-05,0.0070724,0.0004188,5,4.1e-06
308,0.0690193,0.0372972,0.0005953,0.0367018,0,5,1.2e-06
309,0.0022391,0.0012621,6e-07,0.0012615,0,5,2.59e-05
310,0.0388528,0.0245971,0.0001887,0.0241481,0.0002603,5,4.1e-06
311,0.0062407,0.0038409,4.9e-06,0.0036199,0.000216,5,0.0001075
312,0.0387637,0.0213854,0.0001878,0.0211964,1.2e-06,5,0.0001314
313,0.0385719,0.0218068,0.0001859,0.0216209,0,5,5.1e-05
314,0.0015477,0.0004672,3e-07,0.0004468,2e-05,8,0
315,0.0231247,0.0076331,6.68e-05,0.0066245,0.0009417,8,3e-07
316,0.0114927,0.0044631,1.65e-05,0.0044465,0,8,3e-07
317,0.0170664,0.0048792,3.64e-05,0.0045799,0.0002629,8,1.2e-06
318,0.1170716,0.0509769,0.0017129,0.0439768,0.0052871,8,1.2e-06
319,0.0216515,0.0051559,5.86e-05,0.0050973,0,8,2.8e-06
320,0.0407264,0.0108671,0.0002073,0.0106598,0,8,5e-06
321,0.0104411,0.004393,1.36e-05,0.0043794,0,8,1.13e-05
322,0.021109,0.0195014,5.57e-05,0.0110871,0.0083586,8,1.13e-05
323,0.0083814,0.0039577,8.8e-06,0.0039489,0,8,1.13e-05
324,0.0073826,0.0144907,6.8e-06,0.0040383,0.0104455,8,1.13e-05
325,0.4605714,0.2695633,0.0265107,0.2217169,0.0213356,8,2.12e-05
326,0.2375784,0.1427131,0.0070541,0.1270148,0.0086442,8,2.12e-05
327,0.0190785,0.048517,4.55e-05,0.011736,0.0367354,8,2.12e-05
328,0.0308415,0.0203947,0.0001189,0.0202759,0,8,4.67e-05
329,0.2769149,0.3193943,0.0095834,0.1633462,0.1464646,8,0.0001309
330,0.0455597,0.0305967,0.0002594,0.0300021,0.0003351,8,3.03e-05
331,0.0270443,0.0273107,9.14e-05,0.0180469,0.0091723,8,1.82e-05
332,0.1049296,0.1234639,0.001376,0.0681583,0.0539295,8,3.42e-05
333,0.2040361,0.3262115,0.0052028,0.1280524,0.1929562,8,0.0001414
334,0.4146606,0.5120355,0.0214888,0.242662,0.2478846,8,6.3e-05
335,0.0264261,0.1081115,8.73e-05,0.0179871,0.0900371,8,2.57e-05
336,0.0475363,0.1311314,0.0002824,0.0319155,0.0989334,8,2.57e-05
337,0.0556996,0.1636639,0.0003877,0.0371592,0.1261169,8,7.97e-05
338,0.0328332,0.0233785,0.0001347,0.0222402,0.0010035,8,8.8e-06
339,1.350469,0.7775415,0.2279274,0.4888281,0.060786,8,0.0001906
340,0.029283,0.0165517,0.0001072,0.0164411,3.4e-06,8,0
341,0.0743306,0.0185499,0.0006905,0.0178594,0,8,0
342,0.016258,0.036307,3.3e-05,0.0362217,5.22e-05,9,5e-05
343,0.0157345,0.0374945,3.09e-05,0.0352336,0.0022299,9,6.55e-05
344,0.0190759,0.068526,4.55e-05,0.0684538,2.67e-05,9,7.19e-05
345,0.0587283,0.2052243,0.000431,0.2047933,0,9,5.58e-05
346,0.0262312,0.0954798,8.6e-05,0.0869169,0.0084769,9,8.59e-05
347,0.0198583,0.0752304,4.93e-05,0.0732368,0.0019442,9,6.01e-05
348,0.0232457,0.0633464,6.75e-05,0.0632783,5e-07,9,1e-07
349,0.0334259,0.1440749,0.0001396,0.1381086,0.0058266,9,3.46e-05
350,0.0255505,0.1038384,8.16e-05,0.0850605,0.0186962,9,9.54e-05
351,0.0080789,0.0342877,8.2e-06,0.0309293,0.0033502,9,7.22e-05
352,0.0035648,0.0146636,1.6e-06,0.014662,0,9,3.46e-05
353,0.0174542,0.0722116,3.81e-05,0.0583363,0.0138372,9,5.7e-06
354,0.0381433,0.7651592,0.0001818,0.162032,0.6029454,9,0.0001797
355,0.017118,0.0779671,3.66e-05,0.0641998,0.0137306,9,1.47e-05
356,0.1165414,0.4524682,0.0016974,0.4507707,0,9,5.16e-05
357,0.0195206,0.0690699,4.76e-05,0.0690223,0,9,4.12e-05
358,0.0124113,0.0407826,1.93e-05,0.0407634,0,9,3.4e-06
359,0.1693445,0.6602338,0.003584,0.6551329,0.0015169,9,0.0001031
360,0.0108085,0.0364757,1.46e-05,0.0364574,3.6e-06,9,5.7e-06
361,0.0715845,0.3390047,0.0006404,0.2946053,0.043759,9,0.0001822
