"Node","dA","dPC","dPCintra","dPCflux","dPCconnector","Component","BC"
92,0.2660577,0.4037976,0.0117438,0.3850685,0.0069852,7,0.0022625
93,0.0341213,0.0067939,0.0001932,0.0066008,0,8,0.000944
94,0.0244246,0.0110565,9.9e-05,0.0060176,0.0049399,8,2.47e-05
95,0.0497262,0.0804724,0.0004102,0.0670641,0.012998,7,0.0003799
96,0.0356968,0.0485745,0.0002114,0.0483631,0,7,0.0005898
97,0.0095109,0.008199,1.5e-05,0.008184,0,7,0.0004749
98,0.201749,0.0360894,0.0067528,0.0293366,0,8,0.0005007
99,0.0474541,0.0257966,0.0003736,0.0115483,0.0138746,8,2.47e-05
100,0.0228537,0.0485031,8.67e-05,0.0337502,0.0146662,7,0.0005707
101,0.0262982,0.056662,0.0001147,0.0433971,0.0131501,7,0.0002346
102,0.0211758,0.0315177,7.44e-05,0.029968,0.0014752,7,0.0012387
103,0.0053361,0.0017828,4.7e-06,0.001778,0,8,4.44e-05
104,0.0778111,0.438997,0.0010045,0.1460192,0.2919732,7,5.49e-05
105,0.1064097,0.0593652,0.0018785,0.0338102,0.0236764,8,0.001185
106,0.1780824,0.0458601,0.0052614,0.028965,0.0116336,8,0.0015425
107,0.2315336,0.7566066,0.0088938,0.420082,0.3276308,7,0.0003372
108,0.0404956,0.0629368,0.0002721,0.0626647,0,7,9.08e-05
109,1.32725,2.700839,0.2922561,1.950092,0.4584911,7,0.0027675
110,0.0622276,0.1054349,0.0006424,0.096736,0.0080565,7,0.0005612
111,1e-07,2e-07,0,2e-07,0,7,5.72e-05
112,0.0445024,0.0985118,0.0003286,0.076552,0.0216311,7,0.0001193
113,0.006589,0.0004836,7.2e-06,0.0004726,3.7e-06,9,0
114,0.0102006,0.0126792,1.73e-05,0.0126619,0,7,0.0001135
115,0.8080186,2.3344,0.1083181,1.30856,0.9175222,7,0.0012074
116,0.0024423,0.0001976,1e-06,0.0001808,1.58e-05,9,0
117,0.1851051,0.0112185,0.0056845,0.0055305,3.4e-06,9,0
118,0.0066277,0.0391021,7.3e-06,0.0094901,0.0296047,7,0.0001258
119,0.0047206,0.0003621,3.7e-06,0.0003568,1.5e-06,9,0
120,0.0059108,0.0009279,5.8e-06,0.0005019,0.0004201,9,0
121,0.0072197,0.0011155,8.6e-06,0.0006289,0.0004779,9,0
122,0.0626229,0.1701994,0.0006506,0.087599,0.0819497,7,0.0002258
123,0.0032122,0.0006881,1.7e-06,0.0002591,0.0004272,9,0
124,0.2000327,0.4355032,0.0066384,0.3078637,0.1210011,7,0.0007663
125,0.0264227,0.0176983,0.0001158,0.0175825,0,7,0
126,0.0027689,0.0005594,1.3e-06,0.000222,0.0003361,9,0
127,0.1296443,0.2696348,0.0027885,0.2251779,0.0416684,7,0.0003463
128,0.0426876,0.0803196,0.0003023,0.0564509,0.0235663,7,1.53e-05
129,0.0069597,0.0119102,8e-06,0.0119022,0,7,2.64e-05
130,0.0013043,0.0011141,3e-07,0.0011138,0,8,6.57e-05
131,0.0202823,0.0451714,6.82e-05,0.030638,0.0144651,7,0.0003864
132,0.0172623,0.130639,4.94e-05,0.0172456,0.1133439,8,0
133,0.2951311,0.4055322,0.0144507,0.2995632,0.0915183,7,0.0001944
134,0.0031754,0.0053418,1.7e-06,0.0045545,0.0007856,7,1.3e-05
135,0.4018971,0.7744056,0.0267971,0.6293033,0.1183051,7,0.0006995
136,0.0375236,0.0620618,0.0002336,0.0418484,0.0199797,7,1.53e-05
137,0.0076822,0.0106604,9.8e-06,0.0092617,0.0013889,7,1.72e-05
138,0.0132741,0.0224075,2.92e-05,0.0138612,0.0085169,7,1.3e-06
139,0.0144762,0.0123325,3.48e-05,0.0122977,0,8,1.2e-06
140,0.0020234,0.0031905,7e-07,0.0023704,0.0008194,7,3.8e-06
141,0.1294957,0.1402972,0.0027821,0.1375151,0,7,3.66e-05
142,0.1066926,0.2277839,0.0018885,0.1778563,0.0480389,7,0.0003881
143,0.0123169,0.0065684,2.52e-05,0.0065432,0,7,1.38e-05
144,0.0158394,0.0175451,4.16e-05,0.0125842,0.0049192,7,1.3e-06
145,0.296925,0.4943515,0.0146269,0.4585902,0.0211343,7,0.0001781
146,0.0060864,0.005323,6.1e-06,0.0053169,0,7,1.1e-06
147,0.0517427,0.04218,0.0004442,0.0417358,0,8,9.1e-06
148,0.0150047,0.0125748,3.74e-05,0.0104314,0.002106,7,0
149,0.0095826,0.008015,1.52e-05,0.0079998,0,8,1.2e-06
150,0.0144068,0.0097968,3.44e-05,0.0097624,0,7,4e-07
151,0.0039741,1.95e-05,2.6e-06,1.69e-05,0,10,0
152,0.0060253,0.004351,6e-06,0.004345,0,8,7.8e-06
153,0.0142232,5.04e-05,3.36e-05,1.69e-05,0,10,0
154,0.0509693,0.0519737,0.000431,0.0506811,0.0008615,8,9.02e-05
155,1.412775,1.337197,0.3311345,0.8191257,0.1869367,8,0.0017515
156,0.0038851,0.0036927,2.5e-06,0.0036902,0,8,1.6e-05
157,0.0025675,0.0024911,1.1e-06,0.00249,0,8,3.06e-05
158,0.0553877,0.0592494,0.000509,0.0434216,0.0153188,8,4.77e-05
159,0.4529783,0.4148277,0.0340418,0.3435649,0.0372209,8,0.0005942
160,0.0163835,0.0276369,4.45e-05,0.0157399,0.0118524,8,8.7e-06
161,0.0176042,0.0281621,5.14e-05,0.0151968,0.0129138,8,4.54e-05
162,1.23622,1.098483,0.2535421,0.7456087,0.0993317,8,0.0005001
163,0.0266075,0.0214982,0.0001175,0.0108986,0.0104821,8,0
164,0.1276625,0.076086,0.0027039,0.0724815,0.0009006,8,0.0005977
165,0.1456936,0.0984421,0.0035216,0.0891093,0.0058111,8,6.62e-05
166,0.1158667,0.1393929,0.0022273,0.099096,0.0380695,8,8.15e-05
167,0.041093,0.0185571,0.0002802,0.0158782,0.0023987,8,0
168,0.0332268,0.0010433,0.0001832,0.0007158,0.0001443,11,0
169,0.0400728,0.025153,0.0002664,0.0092131,0.0156735,8,0.0004643
170,0.0338835,0.0049415,0.0001905,0.004751,0,8,0
171,0.2785209,0.0334249,0.0128699,0.019094,0.001461,8,0.0001836
172,0.6517977,0.202158,0.0704829,0.1315927,8.23e-05,8,0
173,0.0068733,0.0015314,7.8e-06,0.0015236,0,8,1.95e-05
174,0.0841435,0.0043194,0.0011746,0.002862,0.0002827,11,8.7e-06
175,0.3639058,0.0731146,0.0219703,0.0467009,0.0044433,8,8.28e-05
176,0.0118593,0.0005573,2.33e-05,0.0005339,1e-07,11,3.7e-06
177,0.0695172,0.0140783,0.0008018,0.0132765,0,8,0
178,0.0054066,0.0003303,4.8e-06,0.0003255,0,11,0
179,0.1022343,0.0069485,0.001734,0.0045959,0.0006185,11,1.2e-06
180,0.0894565,0.0057302,0.0013276,0.0043411,6.14e-05,11,1.2e-06
181,0.0552028,0.0022289,0.0005056,0.0017226,7e-07,12,0
182,0.2304141,0.0322312,0.008808,0.0227364,0.0006868,12,9.74e-05
183,0.0167753,0.0007067,4.67e-05,0.00066,0,12,0
184,0.0478047,0.0263737,0.0003791,0.0118954,0.0140991,12,1e-05
185,0.0047836,0.0016306,3.8e-06,0.0013048,0.0003219,12,1e-05
186,0.0067224,0.0018459,7.5e-06,0.0018384,0,12,1e-05
187,0.0952249,0.0554278,0.0015044,0.0366852,0.0172382,12,8.51e-05
188,0.0244839,0.010397,9.95e-05,0.0102976,0,12,1.41e-05
189,0.4987359,0.2442489,0.0412667,0.1648545,0.0381277,12,7.31e-05
190,0.0182455,0.0090934,5.52e-05,0.0090381,0,12,9.3e-06
191,0.003779,0.0013859,2.4e-06,0.0013835,0,12,4.79e-05
192,0.0940196,0.1243397,0.0014665,0.0493399,0.0735331,12,9.3e-06
193,0.0659818,0.0238804,0.0007223,0.0231581,0,12,9.6e-06
194,1.23605,0.5797241,0.2534723,0.287994,0.0382577,12,8.88e-05
195,0.2695163,0.1565541,0.0120511,0.1331523,0.0113506,12,5.25e-05
196,0.0166027,0.0102815,4.57e-05,0.0071012,0.0031345,12,0
197,0.0066213,0.0024127,7.3e-06,0.0024054,0,13,0
198,0.0363958,0.0046732,0.0002198,0.0044535,0,13,0
199,0.1521912,0.0640172,0.0038427,0.0561498,0.0040246,13,0.0003171
200,0.010529,0.0025431,1.84e-05,0.0015945,0.0009301,13,0
201,0.0046538,0.0021376,3.6e-06,0.0011077,0.0010262,13,6.5e-06
202,0.0170991,0.0083103,4.85e-05,0.0058621,0.0023996,13,1.42e-05
203,0.0211697,0.010985,7.44e-05,0.0109106,0,13,0.0002354
204,0.1138692,0.0552797,0.0021512,0.0458376,0.0072909,13,0.0010557
205,0.1167537,0.0944743,0.0022615,0.0541299,0.0380828,13,0.0002102
206,0.0141911,0.007834,3.34e-05,0.0078005,0,13,7.7e-06
207,0.3521889,0.2224387,0.0205783,0.1642764,0.0375839,13,0.0002554
208,0.0241398,0.007778,9.67e-05,0.0076813,0,13,5.4e-06
209,1.008164,0.4539851,0.1686245,0.2534878,0.0318728,13,0.0044829
210,0.0199424,0.0032586,6.6e-05,0.002208,0.0009845,13,0.0026498
211,0.0576824,0.0202801,0.000552,0.0167055,0.0030225,13,0.0026498
212,0.0391577,0.010499,0.0002544,0.010244,5e-07,13,0.000193
213,0.0863619,0.0121129,0.0012374,0.008562,0.0023135,13,0.0059967
214,0.4786185,0.0872869,0.0380047,0.0457063,0.0035759,13,0.0063077
215,0.030089,0.0018035,0.0001502,0.0016533,0,13,0
216,0.0211895,0.0035492,7.45e-05,0.0034747,0,13,4.03e-05
217,0.0202156,0.0027233,6.78e-05,0.0024328,0.0002227,13,9e-07
218,0.2891346,0.0819635,0.0138694,0.0523594,0.0157347,13,0.0025383
219,0.0359239,0.0105837,0.0002141,0.0094412,0.0009284,13,0.0023406
220,0.0635927,0.0283896,0.0006709,0.0156635,0.0120551,13,0.0025383
221,0.0892215,0.0191654,0.0013207,0.0178418,2.9e-06,13,0.0082754
222,0.0190767,0.0338647,6.04e-05,0.03208,0.0017242,13,0
223,0.281743,2.606192,0.0131694,0.6096216,1.983401,13,7.75e-05
224,0.1084262,0.2326303,0.0019504,0.2306799,0,13,9e-07
225,0.7677442,3.677234,0.0977893,1.543963,2.035481,13,0.0001365
226,0.005049,0.0107405,4.2e-06,0.0107362,0,13,6.5e-06
227,0.0181899,0.0374539,5.49e-05,0.037399,0,13,3.2e-06
228,2.110042,4.055512,0.7386532,3.246879,0.0699793,13,0.0100594
229,0.0101752,0.0136019,1.72e-05,0.0135847,0,13,0
230,0.0492266,0.1010227,0.000402,0.1006206,0,13,1.2e-06
231,0.3791642,0.8262644,0.0238514,0.7405408,0.0618722,13,6.38e-05
232,2.273129,5.701461,0.8572478,3.440127,1.404087,13,0.0106277
233,0.3239657,0.7090309,0.0174123,0.6916186,0,13,0.000464
234,0.1146572,0.037722,0.002181,0.0239591,0.0115817,13,0.0012705
235,0.158124,0.3918103,0.0041481,0.3406883,0.0469737,13,0.0001118
236,0.1391659,0.6575088,0.0032131,0.3043739,0.3499217,13,0.0001708
237,0.0442559,0.1039616,0.0003249,0.0960226,0.007614,13,9.06e-05
238,0.0182323,0.0091701,5.51e-05,0.0034309,0.005684,13,0.0002136
239,0.0339925,0.0733614,0.0001917,0.0731697,0,13,9.06e-05
240,0.0218515,0.0596898,7.92e-05,0.036867,0.0227435,13,4.13e-05
241,0.0326535,0.0510407,0.0001769,0.0426902,0.0081735,13,0.0053503
242,0.0989006,0.0173678,0.0016228,0.0152726,0.0004724,13,0.0002136
243,0.181095,0.2124372,0.0054409,0.2041628,0.0028334,13,0.0006315
244,0.0264596,0.0276165,0.0001162,0.0275004,0,13,0.0003033
245,0.2148551,0.2607869,0.0076586,0.2309768,0.0221514,13,0.0053503
246,0.0163172,0.0007757,4.42e-05,0.0007191,1.23e-05,13,0
247,0.0025722,0.0014752,1.1e-06,0.0014297,4.44e-05,13,1.23e-05
248,0.0130317,0.0063495,2.82e-05,0.0063214,0,13,1.23e-05
249,0.0610791,0.0350247,0.0006189,0.0340702,0.0003355,13,3.89e-05
250,0.0139381,0.0069492,3.22e-05,0.0069169,0,13,0
251,0.059153,0.0376582,0.0005805,0.0348865,0.0021912,13,1.23e-05
252,0.0538393,0.048317,0.0004809,0.0371196,0.0107164,13,0.0123681
253,0.2170195,0.1540752,0.0078137,0.1191107,0.0271507,13,6.85e-05
254,0.231304,0.164996,0.0088762,0.1264815,0.0296383,13,0.0001743
255,0.1331832,0.0833666,0.0029428,0.0760615,0.0043622,13,5.11e-05
256,0.1851873,0.1757983,0.0056896,0.104158,0.0659507,13,0.0018224
257,0.0018584,0.0011512,6e-07,0.0011506,0,13,3.66e-05
258,0.0983761,0.0221788,0.0016056,0.0187732,0.0018,13,0.0087161
259,0.091735,0.0536675,0.0013961,0.0522713,0,13,0.0003275
260,0.0128309,0.0052217,2.73e-05,0.0027752,0.0024192,13,0.0039682
261,0.0050505,0.0020463,4.2e-06,0.0020421,0,13,0.0005644
262,0.1396279,0.1224835,0.0032345,0.080518,0.038731,13,0.00023
263,0.0724833,0.0316263,0.0008716,0.0295263,0.0012284,13,0.0001848
264,0.097491,0.1105518,0.0015768,0.0577822,0.0511927,13,0.0014389
265,0.0432763,0.0056716,0.0003107,0.0046876,0.0006733,13,0.0001457
266,0.0187121,0.0020058,5.81e-05,0.0019477,0,13,1.62e-05
267,0.0460483,0.0301124,0.0003518,0.0233015,0.006459,13,0.0012581
268,0.1094106,0.012389,0.001986,0.0103369,6.61e-05,13,0
269,0.0159218,0.0227343,4.21e-05,0.0085698,0.0141223,13,0.000314
270,0.199394,0.0965322,0.006596,0.0747012,0.0152349,13,4.39e-05
271,0.0400255,0.0345864,0.0002658,0.0215756,0.012745,13,8.45e-05
272,0.1535447,0.084349,0.0039114,0.0801221,0.0003154,13,0.0001296
273,0.4315068,0.2374011,0.0308911,0.1885858,0.0179241,13,0.00036
274,0.0789305,0.0094678,0.0010336,0.0076444,0.0007898,13,0.0024507
275,0.1980989,0.0481605,0.0065106,0.0362155,0.0054344,13,0.0024166
276,0.0595812,0.0367652,0.0005889,0.0296155,0.0065606,13,0.0008329
277,0.0869355,0.0559529,0.0012539,0.0401727,0.0145263,13,2.05e-05
278,0.1306247,0.087591,0.0028308,0.0547248,0.0300353,13,0.0017425
279,0.044556,0.0145699,0.0003294,0.007768,0.0064724,13,0.005813
280,0.0096277,0.0031924,1.54e-05,0.003177,0,13,0.0002788
281,0.0271693,0.008003,0.0001225,0.0078773,3.2e-06,13,1.3e-06
282,0.0050796,0.001827,4.3e-06,0.0018228,0,13,4.21e-05
283,0.002187,0.0006926,8e-07,0.0006186,7.31e-05,13,0
284,0.0213149,0.0205283,7.54e-05,0.0065172,0.0139356,13,0.0003684
285,0.0345693,0.0129459,0.0001983,0.0092155,0.003532,13,1.5e-06
286,0.0320448,0.02085,0.0001704,0.0115228,0.0091568,13,4.21e-05
287,0.0932875,0.0201898,0.0014438,0.0136515,0.0050945,13,0.0045275
288,0.0112568,0.0039869,2.1e-05,0.0039658,0,13,1.43e-05
289,0.0292248,0.0186043,0.0001417,0.0079854,0.0104771,13,0.0012812
290,0.0139105,0.0052483,3.21e-05,0.0052162,0,13,0.0007504
291,0.0174634,0.0077362,5.06e-05,0.0076856,0,13,0.0006195
292,0.1404808,0.0420929,0.0032741,0.0387737,4.51e-05,13,0.0002506
293,0.022511,0.017518,8.41e-05,0.0123987,0.0050352,13,2.69e-05
294,0.0537023,0.0240133,0.0004785,0.0178041,0.0057307,13,3.9e-06
295,0.021171,0.0158251,7.44e-05,0.0075484,0.0082023,13,7.8e-06
296,0.5166524,0.3436255,0.0442848,0.219808,0.0795326,13,0.0001798
297,0.0095227,0.0058044,1.5e-05,0.0050711,0.0007182,13,8.1e-06
298,0.0123138,0.002067,2.52e-05,0.0020418,0,13,5.34e-05
299,0.0082005,0.0050218,1.12e-05,0.0042063,0.0008043,13,8.1e-06
300,0.5302609,0.2460119,0.0466485,0.1787189,0.0206445,13,0.0008983
301,0.4994632,0.2410263,0.0413871,0.1818552,0.0177839,13,0.006376
302,0.0019136,0.0008501,6e-07,0.0007952,5.42e-05,13,2e-06
303,0.0029768,0.0015141,1.5e-06,0.000725,0.0007876,13,5.84e-05
304,0.2468895,0.0636893,0.0101126,0.0420676,0.0115091,13,0.0007582
305,0.0442875,0.0175966,0.0003254,0.0100057,0.0072654,13,0.0017499
306,0.046239,0.0217397,0.0003547,0.0202949,0.0010901,13,8.75e-05
307,0.010876,0.005399,1.96e-05,0.0048729,0.0005063,13,0.0001656
308,0.0690193,0.0203616,0.0007903,0.0195713,0,13,5.4e-06
309,0.0022391,0.0006984,8e-07,0.0006976,0,13,3e-07
310,0.0388528,0.0160402,0.0002504,0.0157896,2e-07,13,0.0002886
311,0.0062407,0.0018498,6.5e-06,0.0018432,1e-07,13,3.13e-05
312,0.0387637,0.0080335,0.0002493,0.0077842,0,13,4.94e-05
313,0.0385719,0.0061323,0.0002468,0.0058854,0,13,0
314,0.0015477,0.0001447,4e-07,0.0001442,0,14,7e-07
315,0.0231247,0.0027658,8.87e-05,0.0020529,0.0006242,14,2.4e-06
316,0.0114927,0.001955,2.19e-05,0.0019331,0,14,7.51e-05
317,0.0170664,0.0015372,4.83e-05,0.00136,0.0001288,14,2.4e-06
318,0.1170716,0.0213562,0.0022738,0.0175565,0.0015258,14,0.0001274
319,0.0216515,0.0013387,7.78e-05,0.001261,0,14,0
320,0.0407264,0.0032018,0.0002752,0.0029266,0,14,5.41e-05
321,0.0104411,0.0020182,1.81e-05,0.0020001,0,14,4.51e-05
322,0.021109,0.0126351,7.39e-05,0.0070301,0.005531,14,0
323,0.0083814,0.0021357,1.17e-05,0.0021241,0,14,0
324,0.0073826,0.0107343,9e-06,0.0027145,0.0080107,14,0
325,0.4605714,0.1946274,0.0351927,0.1402179,0.0192168,14,0.000373
326,0.2375784,0.1047884,0.0093642,0.0889562,0.006468,14,0.0002092
327,0.0190785,0.0478702,6.04e-05,0.0086816,0.0391282,14,7.78e-05
328,0.0308415,0.0159224,0.0001578,0.0157646,0,14,4.19e-05
329,0.2769149,0.229768,0.0127219,0.1180237,0.0990224,14,0.0004385
330,0.0455597,0.0244229,0.0003444,0.0234759,0.0006026,14,0
331,0.0270443,0.0252266,0.0001213,0.0143194,0.0107858,14,1.97e-05
332,0.1049296,0.1143417,0.0018266,0.0531103,0.0594048,14,1.97e-05
333,0.2040361,0.2444811,0.0069067,0.0970788,0.1404955,14,1.97e-05
334,0.4146606,0.3180049,0.0285262,0.1696893,0.1197893,14,0.0004497
335,0.0264261,0.0947984,0.0001159,0.0139835,0.0806989,14,7.87e-05
336,0.0475363,0.1085946,0.0003749,0.0237832,0.0844365,14,7.87e-05
337,0.0556996,0.1279803,0.0005147,0.0270986,0.1003669,14,7.87e-05
338,0.0328332,0.0187777,0.0001788,0.0183791,0.0002197,14,0
339,1.350469,0.5143436,0.3025711,0.2051846,0.006588,14,0.0001799
340,0.029283,0.0091224,0.0001423,0.0089801,0,14,0
341,0.0743306,0.0019033,0.0009166,0.0009867,0,15,0
342,0.016258,0.0149016,4.39e-05,0.0148573,4e-07,16,2.8e-06
343,0.0157345,0.016716,4.11e-05,0.0145655,0.0021093,16,2.8e-06
344,0.0190759,0.0585026,6.04e-05,0.0583689,7.33e-05,16,0
345,0.0587283,0.1683046,0.0005722,0.1677324,0,16,6.2e-06
346,0.0262312,0.0733419,0.0001142,0.0653458,0.0078819,16,2.67e-05
347,0.0198583,0.0690425,6.54e-05,0.0650383,0.0039388,16,1.61e-05
348,0.0232457,0.0358936,8.96e-05,0.035804,0,16,0
349,0.0334259,0.1453863,0.0001854,0.1451737,2.72e-05,16,0.0001451
350,0.0255505,0.0900239,0.0001083,0.0644058,0.0255097,16,2.67e-05
351,0.0080789,0.0360146,1.08e-05,0.029013,0.0069907,16,1.61e-05
352,0.0035648,0.0152827,2.1e-06,0.0152806,0,16,0
353,0.0174542,0.0614381,5.05e-05,0.0448885,0.016499,16,2.3e-06
354,0.0381433,1.424322,0.0002414,0.1774283,1.246652,16,3.73e-05
355,0.017118,0.0811477,4.86e-05,0.0587081,0.022391,16,3.5e-06
356,0.1165414,0.4350475,0.0022533,0.4327942,0,16,6.91e-05
357,0.0195206,0.0575154,6.32e-05,0.0574522,0,16,5.95e-05
358,0.0124113,0.0304918,2.56e-05,0.0304662,0,16,5.28e-05
359,0.1693445,0.6396075,0.0047577,0.631692,0.0031577,16,0.0003696
360,0.0108085,0.0284513,1.94e-05,0.0284281,3.7e-06,16,6.9e-06
361,0.0715845,0.3717695,0.0008502,0.3087142,0.0622051,16,2.67e-05
362,0.0424606,0.1491807,0.0002991,0.1258594,0.0230221,16,5.95e-05
363,0.0106367,0.0347509,1.88e-05,0.0347321,0,16,4.47e-05
364,0.0165873,0.0460678,4.56e-05,0.0460222,0,16,1.68e-05
