"Node","dA","dPC","dPCintra","dPCflux","dPCconnector","Component","BC"
46,0.0026139,0.0028404,2e-07,0.0028402,0,1,2.5e-06
47,0.0864732,0.0952677,0.000214,0.0936771,0.0013766,1,2.5e-06
48,0.0045184,0.0049196,6e-07,0.0049145,4.5e-06,1,2.5e-06
49,0.2050731,0.4859134,0.0012036,0.4726963,0.0120135,1,0.0002398
50,0.2087431,0.477097,0.0012471,0.4640683,0.0117816,1,0.0002379
51,0.0087744,0.0095564,2.2e-06,0.0095491,5.1e-06,1,2.5e-06
52,0.0256257,0.0279812,1.88e-05,0.0278699,9.25e-05,1,2.5e-06
53,0.0027694,0.0031588,2e-07,0.0030174,0.0001412,1,2.5e-06
54,0.5502613,1.267678,0.008666,1.235133,0.0238783,1,0.0002493
55,0.2304136,0.5588217,0.0015195,0.5303459,0.0269563,1,0.0002552
56,4.050926,9.896307,0.4696641,8.510672,0.9159707,1,0.0002425
57,0.0253361,0.0505503,1.84e-05,0.0505319,0,1,0.0001414
58,0.0553135,0.1302012,8.76e-05,0.1159785,0.0141351,1,0.0002523
59,0.0663655,0.1636478,0.0001261,0.1405776,0.0229441,1,0.0001605
60,0.8435728,1.993571,0.0203668,1.922079,0.051125,1,0.0002591
61,0.0456827,0.0530681,5.97e-05,0.0498104,0.003198,1,2.5e-06
62,0.0031356,0.0124138,3e-07,0.0064298,0.0059838,1,0.0001643
63,0.0119515,0.0141721,4.1e-06,0.0130682,0.0010998,1,2.5e-06
64,0.0050474,0.0055085,7e-07,0.0055077,0,1,2.5e-06
65,0.0154032,0.0323223,6.8e-06,0.0323155,0,1,0.0001663
66,0.1590733,0.3437008,0.0007242,0.3244061,0.0185706,1,0.0001663
67,0.0911461,0.2200365,0.0002378,0.1932525,0.0265463,1,0.0001706
68,0.3137403,0.7445814,0.0028172,0.7115609,0.0302034,1,0.0002839
69,0.0824022,0.190265,0.0001943,0.1713505,0.0187202,1,0.0001663
70,0.0188296,0.0432438,1.01e-05,0.0385503,0.0046834,1,0.0001663
71,0.0559941,0.1199085,8.97e-05,0.1188392,0.0009796,1,0.0001729
72,0.0710415,0.1723631,0.0001444,0.1426901,0.0295286,1,0.0001706
73,0.0159469,0.0185769,7.3e-06,0.017904,0.0006657,1,2.9e-06
74,0.0116386,0.0281106,3.9e-06,0.0232036,0.0049031,1,0.0001706
75,0.0385417,0.0883733,4.25e-05,0.0873012,0.0010296,1,0.0001774
76,0.177721,0.4163921,0.000904,0.3950826,0.0204056,1,0.0001774
77,0.0127166,0.0143639,4.6e-06,0.0142707,8.87e-05,1,2.9e-06
78,2.06936,5.706314,0.1225606,4.606362,0.9773912,1,0.0003296
79,0.0102781,0.023897,3e-06,0.0235586,0.0003355,1,0.0001893
80,0.0205148,0.0543551,1.2e-05,0.045813,0.0085301,1,0.0001843
81,0.0049137,0.0115604,7e-07,0.0112701,0.0002897,1,0.0001893
82,0.0285325,0.065541,2.33e-05,0.0643146,0.0012031,1,0.0001893
83,0.0242167,0.0610789,1.68e-05,0.0541191,0.006943,1,0.0001868
84,0.0316492,0.0725696,2.87e-05,0.0723888,0.0001522,1,0.0001917
85,0.018743,0.0222606,1.01e-05,0.0209108,0.0013398,1,5.6e-06
86,0.0418821,0.0953317,5.02e-05,0.0944128,0.0008687,1,0.0001917
87,0.0557251,0.14285,8.89e-05,0.1245681,0.0181931,1,0.0001997
88,0.027476,0.0760823,2.16e-05,0.0618284,0.0142323,1,0.0001997
89,0.0152251,0.0361665,6.6e-06,0.0342178,0.0019421,1,0.0001997
90,0.0493626,0.1164654,6.97e-05,0.1117974,0.0045983,1,0.0001997
91,0.0109721,0.0262202,3.4e-06,0.0248766,0.0013402,1,0.000205
92,0.2660577,0.6241959,0.002026,0.6199878,0.0021822,1,0.0002023
93,0.0341213,0.0394466,3.33e-05,0.0394132,0,1,1.54e-05
94,0.0244246,0.0341419,1.71e-05,0.0283721,0.0057528,1,1.62e-05
95,0.0497262,0.1289275,7.08e-05,0.11635,0.0125068,1,0.0002105
96,0.0356968,0.0835768,3.65e-05,0.0835403,0,1,0.0002105
97,0.0095109,0.0220681,2.6e-06,0.0220655,0,1,0.0002163
98,0.201749,0.3008129,0.0011649,0.2326036,0.0670444,1,2.81e-05
99,0.0474541,0.074818,6.45e-05,0.0550763,0.0196774,1,1.62e-05
100,0.0228537,0.0590942,1.49e-05,0.053596,0.0054833,1,0.0002163
101,0.0262982,0.0643791,1.98e-05,0.0618053,0.002554,1,0.0002163
102,0.0211758,0.0497048,1.28e-05,0.0496165,7.55e-05,1,0.0002222
103,0.0053361,0.0062188,8e-07,0.006218,0,1,1.62e-05
104,0.0778111,0.2399874,0.0001733,0.1830669,0.0567472,1,0.0002282
105,0.1064097,0.1605037,0.0003241,0.1235831,0.0365966,1,1.87e-05
106,0.1780824,0.2428585,0.0009077,0.2053411,0.0366098,1,3.14e-05
107,0.2315336,0.6126972,0.0015343,0.5427976,0.0683654,1,0.0002313
108,0.0404956,0.0953455,4.69e-05,0.0952985,0,1,0.0002313
109,1.32725,3.229628,0.0504178,3.0274,0.1518102,1,0.0002313
110,0.0622276,0.146791,0.0001108,0.1463925,0.0002877,1,0.0002313
111,1e-07,2e-07,0,2e-07,0,1,0.0002313
112,0.0445024,0.1245648,5.67e-05,0.1047947,0.0197135,1,0.0002313
113,0.006589,0.0071694,1.2e-06,0.0071681,1e-07,1,2.5e-06
114,0.0102006,0.0239656,3e-06,0.0239627,0,1,0.0002313
115,0.8080186,2.280294,0.0186862,1.867737,0.3938703,1,0.0002313
116,0.0024423,0.0026807,2e-07,0.002669,1.15e-05,1,3.2e-06
117,0.1851051,0.1986987,0.0009807,0.197718,1e-07,1,2.5e-06
118,0.0066277,0.0825916,1.3e-06,0.0156157,0.0669747,1,0.0002313
119,0.0047206,0.0051523,6e-07,0.0051517,0,1,3.9e-06
120,0.0059108,0.0068349,1e-06,0.0063925,0.0004415,1,3.2e-06
121,0.0072197,0.0082393,1.5e-06,0.0077942,0.0004436,1,3.2e-06
122,0.0626229,0.3673206,0.0001122,0.1473434,0.219865,1,0.0002313
123,0.0032122,0.0039565,3e-07,0.0034954,0.0004608,1,5.5e-06
124,0.2000327,0.6552806,0.0011452,0.4692078,0.1849276,1,0.0002313
125,0.0264227,0.0607877,2e-05,0.0607678,0,1,0.0002313
126,0.0027689,0.0033936,2e-07,0.003021,0.0003724,1,8.7e-06
127,0.1296443,0.3060252,0.000481,0.3045548,0.0009893,1,0.0002313
128,0.0426876,0.2524381,5.22e-05,0.1004733,0.1519127,1,0.0002313
129,0.0069597,0.0163965,1.4e-06,0.0163951,0,1,0.0002313
130,0.0013043,0.0015333,0,0.0015333,0,1,3.76e-05
131,0.0202823,0.0483847,1.18e-05,0.0475919,0.000781,1,0.0002313
132,0.0172623,0.0297764,8.5e-06,0.0202195,0.0095484,1,1.81e-05
133,0.2951311,0.6936408,0.0024929,0.6822844,0.0088635,1,0.0002313
134,0.0031754,0.0074681,3e-07,0.0074472,2.06e-05,1,0.0002313
135,0.4018971,0.9515951,0.0046228,0.9368499,0.0101224,1,0.0002313
136,0.0375236,0.3068258,4.03e-05,0.0882929,0.2184927,1,0.0002313
137,0.0076822,0.0180279,1.7e-06,0.0179549,7.13e-05,1,0.0002313
138,0.0132741,0.1735947,5e-06,0.0312469,0.1423427,1,0.0002025
139,0.0144762,0.0170126,6e-06,0.0170066,0,1,4.34e-05
140,0.0020234,0.0047731,1e-07,0.0047267,4.63e-05,1,0.0002313
141,0.1294957,0.301025,0.0004799,0.300545,0,1,0.0002313
142,0.1066926,0.2554776,0.0003258,0.2507608,0.004391,1,0.0002313
143,0.0123169,0.028252,4.3e-06,0.0282477,0,1,0.0002313
144,0.0158394,0.166723,7.2e-06,0.0372603,0.1294556,1,0.0002025
145,0.296925,0.7024076,0.0025233,0.6945806,0.0053037,1,0.0002313
146,0.0060864,0.0141277,1.1e-06,0.0141267,0,1,0.0002025
147,0.0517427,0.0601901,7.66e-05,0.0601135,0,1,3.76e-05
148,0.0150047,0.162924,6.4e-06,0.0352868,0.1276307,1,0.0002025
149,0.0095826,0.0112582,2.6e-06,0.0112556,0,1,4.46e-05
150,0.0144068,0.0338698,5.9e-06,0.0338639,0,1,0.0002025
151,0.0039741,0.0056845,5e-07,0.0055195,0.0001646,1,0.0001238
152,0.0060253,0.0070569,1e-06,0.0070558,0,1,4.46e-05
153,0.0142232,0.0212208,5.8e-06,0.0197575,0.0014576,1,0.0001262
154,0.0509693,0.0595661,7.44e-05,0.0594821,9.7e-06,1,3.87e-05
155,1.412775,1.726317,0.0571248,1.549533,0.1196599,1,4.46e-05
156,0.0038851,0.0045653,4e-07,0.0045648,0,1,4.46e-05
157,0.0025675,0.0030184,2e-07,0.0030182,0,1,4.46e-05
158,0.0553877,0.0660004,8.78e-05,0.0646062,0.0013064,1,4.23e-05
159,0.4529783,0.5911316,0.0058726,0.5215076,0.0637513,1,5.6e-05
160,0.0163835,0.0208397,7.7e-06,0.0191327,0.0016994,1,3.87e-05
161,0.0176042,0.0220815,8.9e-06,0.0207036,0.0013691,1,5.6e-05
162,1.23622,1.432981,0.0437392,1.358888,0.0303535,1,4.12e-05
163,0.0266075,0.0317703,2.03e-05,0.0302191,0.0015309,1,3.87e-05
164,0.1276625,0.1476636,0.0004665,0.1471355,6.17e-05,1,5.47e-05
165,0.1456936,0.1680992,0.0006075,0.1673917,1e-04,1,5.18e-05
166,0.1158667,0.1359082,0.0003842,0.1343489,0.0011752,1,4.75e-05
167,0.041093,0.046464,4.83e-05,0.0463467,6.9e-05,1,4.12e-05
168,0.0332268,0.3732739,3.16e-05,0.0780862,0.2951561,1,0.00024
169,0.0400728,0.0481436,4.6e-05,0.0464801,0.0016176,1,6.3e-05
170,0.0338835,0.0618718,3.29e-05,0.0405764,0.0212625,1,0.0001142
171,0.2785209,0.4213065,0.0022202,0.3294186,0.0896677,1,0.0001142
172,0.6517977,0.725045,0.0121592,0.7128797,6.2e-06,1,4.12e-05
173,0.0068733,0.0079967,1.4e-06,0.0079953,0,1,6.3e-05
174,0.0841435,0.6542487,0.0002026,0.1982798,0.4557663,1,0.0002022
175,0.3639058,0.4234479,0.0037902,0.4168757,0.0027821,1,0.0001034
176,0.0118593,0.0279913,4e-06,0.0278324,0.0001549,1,0.0002022
177,0.0695172,0.0806227,0.0001383,0.0804844,0,1,9.89e-05
178,0.0054066,0.0127696,8e-07,0.0127311,3.77e-05,1,0.0002253
179,0.1022343,0.532384,0.0002991,0.2412973,0.2907876,1,0.0002253
180,0.0894565,0.384233,0.000229,0.2112249,0.1727791,1,0.0002293
181,0.0552028,0.1305349,8.72e-05,0.1300328,0.0004149,1,0.0004152
182,0.2304141,0.9127409,0.0015195,0.5530528,0.3581686,1,0.0004357
183,0.0167753,0.0394096,8.1e-06,0.0394015,0,1,0.0005197
184,0.0478047,0.6299734,6.54e-05,0.1156398,0.5142682,1,0.0006055
185,0.0047836,0.0165608,7e-07,0.0115867,0.0049735,1,0.0006232
186,0.0067224,0.0162836,1.3e-06,0.0162823,0,1,0.0006232
187,0.0952249,0.6189756,0.0002595,0.2308289,0.3878872,1,0.0008069
188,0.0244839,0.0594182,1.72e-05,0.0594011,0,1,0.0008317
189,0.4987359,2.059812,0.007119,1.198983,0.8537101,1,0.0010977
190,0.0182455,0.0443628,9.5e-06,0.0443533,0,1,0.0009622
191,0.003779,0.0091327,4e-07,0.0091323,0,1,0.0011844
192,0.0940196,0.4974386,0.000253,0.2286687,0.2685169,1,0.0011763
193,0.0659818,0.1589473,0.0001246,0.1588227,0,1,0.0010872
194,1.23605,4.730732,0.0437271,2.930461,1.756544,1,0.0010872
195,0.2695163,2.349677,0.002079,0.6540716,1.693527,1,0.0010965
196,0.0166027,0.3759968,7.9e-06,0.0405555,0.3354335,1,0.0010965
197,0.0066213,0.0163668,1.3e-06,0.0163655,0,1,0.0010965
198,0.0363958,0.0888112,3.79e-05,0.0887733,0,1,0.0010107
199,0.1521912,0.6738507,0.0006629,0.3753161,0.2978717,1,0.0010965
200,0.010529,0.026038,3.2e-06,0.0257407,0.0002942,1,0.0010107
201,0.0046538,0.0117006,6e-07,0.011401,0.000299,1,0.0010107
202,0.0170991,0.0431826,8.4e-06,0.0420727,0.0011015,1,0.0010107
203,0.0211697,0.0523239,1.28e-05,0.0523111,0,1,0.0010107
204,0.1138692,0.2824612,0.0003711,0.279826,0.0022641,1,0.0010107
205,0.1167537,0.5896819,0.0003901,0.2884176,0.3008742,1,0.0010965
206,0.0141911,0.0351274,5.8e-06,0.0351216,0,1,0.0010107
207,0.3521889,0.8776736,0.00355,0.8657936,0.0083301,1,0.0010107
208,0.0241398,0.05905,1.67e-05,0.0590333,0,1,0.0010107
209,1.008164,4.0917,0.0290898,2.441066,1.621544,1,0.0010107
210,0.0199424,0.1433766,1.14e-05,0.0496748,0.0936905,1,0.0010107
211,0.0576824,0.4308911,9.52e-05,0.1430565,0.2877393,1,0.0010107
212,0.0391577,0.0965844,4.39e-05,0.0965044,3.61e-05,1,0.0010107
213,0.0863619,0.557055,0.0002135,0.2158261,0.3410154,1,0.0010107
214,0.4786185,2.33873,0.0065563,1.190605,1.141569,1,0.0010107
215,0.030089,0.0735076,2.59e-05,0.0734817,0,1,0.0010107
216,0.0211895,0.0528684,1.29e-05,0.0528556,0,1,0.0010107
217,0.0202156,0.050345,1.17e-05,0.0502213,0.0001121,1,0.0010107
218,0.2891346,1.390241,0.0023926,0.7251631,0.6626849,1,0.0010107
219,0.0359239,0.0910798,3.69e-05,0.0906005,0.0004424,1,0.0010107
220,0.0635927,0.3895336,0.0001157,0.1603882,0.2290297,1,0.0010107
221,0.0892215,0.224611,0.0002278,0.2243689,1.43e-05,1,0.0010107
222,0.0190767,0.0490224,1.04e-05,0.0485938,0.0004182,1,0.0010107
223,0.281743,1.324857,0.0022719,0.7177008,0.6048843,1,0.0010107
224,0.1084262,0.2773352,0.0003365,0.2769987,0,1,0.0010107
225,0.7677442,2.651308,0.0168699,1.934424,0.7000133,1,0.0010107
226,0.005049,0.0129252,7e-07,0.0129245,0,1,0.0010107
227,0.0181899,0.0465259,9.5e-06,0.0465164,0,1,0.0010107
228,2.110042,6.00943,0.1274269,5.153884,0.7281191,1,0.0010107
229,0.0101752,0.0257853,3e-06,0.0257823,0,1,0.0010107
230,0.0492266,0.1258377,6.94e-05,0.1257683,0,1,0.0010107
231,0.3791642,0.9686729,0.0041147,0.9617511,0.0028071,1,0.0010107
232,2.273129,6.925653,0.1478859,5.531644,1.246124,1,0.0010107
233,0.3239657,0.8274565,0.0030038,0.8244527,0,1,0.0010107
234,0.1146572,0.2939384,0.0003763,0.2850516,0.0085105,1,0.0010107
235,0.158124,0.4057453,0.0007156,0.4038173,0.0012124,1,0.0010107
236,0.1391659,0.6997654,0.0005543,0.3556505,0.3435606,1,0.0010107
237,0.0442559,0.1135475,5.61e-05,0.1132833,0.0002082,1,0.0010107
238,0.0182323,0.0496878,9.5e-06,0.0453665,0.0043118,1,0.0010107
239,0.0339925,0.0870468,3.31e-05,0.0870138,0,1,0.0010107
240,0.0218515,0.0607817,1.37e-05,0.0559462,0.0048219,1,0.0010107
241,0.0326535,0.1012956,3.05e-05,0.0835656,0.0176995,1,0.0010107
242,0.0989006,0.2526358,0.0002799,0.2455792,0.0067767,1,0.0010107
243,0.181095,0.4692577,0.0009386,0.4617271,0.0065921,1,0.0010107
244,0.0264596,0.0675688,2e-05,0.0675488,0,1,0.0010107
245,0.2148551,0.8312068,0.0013212,0.5474781,0.2824076,1,0.0010107
246,0.0163172,0.0417886,7.6e-06,0.0403838,0.0013973,1,0.0010107
247,0.0025722,0.0064365,2e-07,0.0064344,1.9e-06,1,0.0010107
248,0.0130317,0.0324992,4.9e-06,0.0324943,0,1,0.0010107
249,0.0610791,0.1528582,0.0001068,0.1527113,4.02e-05,1,0.0010107
250,0.0139381,0.0347805,5.6e-06,0.0347749,0,1,0.0010107
251,0.059153,0.1484623,0.0001001,0.1480694,0.0002928,1,0.0010107
252,0.0538393,0.3362085,8.3e-05,0.1375704,0.1985552,1,0.0010107
253,0.2170195,0.5469552,0.001348,0.541533,0.0040743,1,0.0010107
254,0.231304,0.5830756,0.0015312,0.5770865,0.0044579,1,0.0010107
255,0.1331832,0.3338772,0.0005077,0.3328904,0.0004792,1,0.0010107
256,0.1851873,0.4894519,0.0009815,0.4625387,0.0259318,1,0.0010107
257,0.0018584,0.0046601,1e-07,0.00466,0,1,0.0010107
258,0.0983761,0.2549199,0.000277,0.2502416,0.0044014,1,0.0010107
259,0.091735,0.2295919,0.0002409,0.229351,0,1,0.0010107
260,0.0128309,0.0998282,4.7e-06,0.0327108,0.0671127,1,0.0010107
261,0.0050505,0.0125992,7e-07,0.0125984,0,1,0.0010107
262,0.1396279,0.3512959,0.000558,0.3490187,0.0017193,1,0.0010107
263,0.0724833,0.2032321,0.0001504,0.1826514,0.0204303,1,0.0010107
264,0.097491,0.2550981,0.000272,0.2439799,0.0108461,1,0.0010107
265,0.0432763,0.1130583,5.36e-05,0.1096384,0.0033662,1,0.0010107
266,0.0187121,0.045433,1e-05,0.045423,0,1,0.0010107
267,0.0460483,0.1192521,6.07e-05,0.1159362,0.0032552,1,0.0010107
268,0.1094106,0.2669289,0.0003426,0.2665353,5.1e-05,1,0.0010107
269,0.0159218,0.0445,7.3e-06,0.0399039,0.0045889,1,0.0010107
270,0.199394,0.5223442,0.0011379,0.5010202,0.0201861,1,0.0010107
271,0.0400255,0.1053449,4.59e-05,0.1004663,0.0048328,1,0.0010107
272,0.1535447,0.3892577,0.0006748,0.3859634,0.0026195,1,0.0010107
273,0.4315068,1.07646,0.0053291,1.069046,0.0020841,1,0.0010107
274,0.0789305,0.2031858,0.0001783,0.1997935,0.0032141,1,0.0010107
275,0.1980989,0.5877481,0.0011232,0.5024218,0.0842032,1,0.0010107
276,0.0595812,0.1527311,0.0001016,0.14989,0.0027395,1,0.0010107
277,0.0869355,0.2274936,0.0002163,0.2190318,0.0082455,1,0.0010107
278,0.1306247,0.3632382,0.0004883,0.3296123,0.0331376,1,0.0010107
279,0.044556,0.115656,5.68e-05,0.1127961,0.0028031,1,0.0010107
280,0.0096277,0.0239962,2.7e-06,0.0239935,0,1,0.0010107
281,0.0271693,0.0668361,2.11e-05,0.0668142,8e-07,1,0.0010107
282,0.0050796,0.0125475,7e-07,0.0125468,0,1,0.0010107
283,0.002187,0.0053735,1e-07,0.0053729,5e-07,1,0.0010107
284,0.0213149,0.0772292,1.3e-05,0.0538558,0.0233604,1,0.0010107
285,0.0345693,0.0875495,3.42e-05,0.0856521,0.0018632,1,0.0010107
286,0.0320448,0.0796651,2.94e-05,0.0791482,0.0004875,1,0.0010107
287,0.0932875,0.2378449,0.0002491,0.2357409,0.0018549,1,0.0010107
288,0.0112568,0.0277964,3.6e-06,0.0277928,0,1,0.0010107
289,0.0292248,0.0931154,2.44e-05,0.0741406,0.0189504,1,0.0010107
290,0.0139105,0.0348131,5.5e-06,0.0348076,0,1,0.0010107
291,0.0174634,0.0440229,8.7e-06,0.0440141,0,1,0.0010107
292,0.1404808,0.3452887,0.0005648,0.3447232,7e-07,1,0.0010107
293,0.022511,0.0578332,1.45e-05,0.0568091,0.0010096,1,0.0010107
294,0.0537023,0.1360154,8.25e-05,0.1337601,0.0021728,1,0.0010107
295,0.021171,0.0550895,1.28e-05,0.0528283,0.0022484,1,0.0010107
296,0.5166524,1.324036,0.0076397,1.289348,0.0270486,1,0.0010107
297,0.0095227,0.0240638,2.6e-06,0.0240171,4.41e-05,1,0.0010107
298,0.0123138,0.0309755,4.3e-06,0.0309712,0,1,0.0010107
299,0.0082005,0.0207052,1.9e-06,0.0206607,4.26e-05,1,0.0010107
300,0.5302609,1.337322,0.0080474,1.320019,0.009256,1,0.0010107
301,0.4994632,1.274225,0.0071398,1.249248,0.0178377,1,0.0010107
302,0.0019136,0.0048086,1e-07,0.0048076,1e-06,1,0.0010107
303,0.0029768,0.0077346,3e-07,0.007552,0.0001825,1,0.0010107
304,0.2468895,0.8152193,0.0017446,0.6233517,0.1901231,1,0.0010107
305,0.0442875,0.2136691,5.61e-05,0.1123149,0.1012981,1,0.0010107
306,0.046239,0.1164373,6.12e-05,0.1163049,7.12e-05,1,0.0010107
307,0.010876,0.0276185,3.4e-06,0.0273777,0.0002375,1,0.0010107
308,0.0690193,0.171667,0.0001363,0.1715307,0,1,0.0010107
309,0.0022391,0.0056154,1e-07,0.0056153,0,1,0.0010107
310,0.0388528,0.1025927,4.32e-05,0.0977427,0.0048068,1,0.0010107
311,0.0062407,0.0207058,1.1e-06,0.0157494,0.0049554,1,0.0010107
312,0.0387637,0.0976503,4.3e-05,0.0976054,1.9e-06,1,0.0010107
313,0.0385719,0.0973199,4.26e-05,0.0972773,0,1,0.0010107
314,0.0015477,0.0041402,1e-07,0.003861,0.0002792,1,0.0009372
315,0.0231247,0.0583843,1.53e-05,0.0576601,0.0007089,1,0.0009372
316,0.0114927,0.0287004,3.8e-06,0.0286966,0,1,0.0009372
317,0.0170664,0.0425518,8.3e-06,0.0423822,0.0001613,1,0.0009372
318,0.1170716,0.6123925,0.0003923,0.2922184,0.3197819,1,0.0009372
319,0.0216515,0.0534008,1.34e-05,0.0533874,0,1,0.0009372
320,0.0407264,0.1011136,4.75e-05,0.1010661,0,1,0.0009372
321,0.0104411,0.0260116,3.1e-06,0.0260085,0,1,0.0009372
322,0.021109,0.253719,1.28e-05,0.0528736,0.2008327,1,0.0009372
323,0.0083814,0.0208713,2e-06,0.0208693,0,1,0.0009372
324,0.0073826,0.2357246,1.6e-06,0.018501,0.2172221,1,0.0009372
325,0.4605714,1.361132,0.0060712,1.142763,0.2122981,1,0.0009372
326,0.2375784,0.7772895,0.0016154,0.5924932,0.1831809,1,0.0009372
327,0.0190785,0.2241273,1.04e-05,0.0478367,0.1762803,1,0.0009372
328,0.0308415,0.0773362,2.72e-05,0.0773089,0,1,0.0009372
329,0.2769149,1.719808,0.0021947,0.6905788,1.027034,1,0.0009372
330,0.0455597,0.1143197,5.94e-05,0.114203,5.73e-05,1,0.0009372
331,0.0270443,0.1035343,2.09e-05,0.0678458,0.0356676,1,0.0009279
332,0.1049296,0.4577745,0.0003151,0.2627752,0.1946841,1,0.0009279
333,0.2040361,1.515697,0.0011915,0.5098383,1.004667,1,0.0009279
334,0.4146606,2.857352,0.0049211,1.031442,1.820988,1,0.0009279
335,0.0264261,0.390371,2e-05,0.0663226,0.3240285,1,0.0009011
336,0.0475363,0.4871401,6.47e-05,0.1192601,0.3678154,1,0.0009011
337,0.0556996,0.6313255,8.88e-05,0.1397317,0.491505,1,0.0008923
338,0.0328332,0.0829183,3.09e-05,0.0823674,0.0005201,1,0.0006998
339,1.350469,4.375524,0.0521973,3.289832,1.033494,1,0.000884
340,0.029283,0.0733151,2.45e-05,0.0732613,2.92e-05,1,0.0006743
341,0.0743306,0.1807288,0.0001581,0.1805707,0,1,0.0006234
342,0.016258,0.041578,7.6e-06,0.0413432,0.0002272,1,0.0007767
343,0.0157345,0.040526,7.1e-06,0.0400143,0.0005046,1,0.0007767
344,0.0190759,0.0482389,1.04e-05,0.0482281,4e-07,1,0.0007059
345,0.0587283,0.1482354,9.87e-05,0.1481366,0,1,0.0007507
346,0.0262312,0.0678944,1.97e-05,0.0669424,0.0009323,1,0.0006847
347,0.0198583,0.0503688,1.13e-05,0.0502805,7.7e-05,1,0.0007059
348,0.0232457,0.0579831,1.55e-05,0.0579674,3e-07,1,0.0006323
349,0.0334259,0.1328934,3.2e-05,0.085543,0.0473184,1,0.0006773
350,0.0255505,0.0662502,1.87e-05,0.0652093,0.0010222,1,0.0007087
351,0.0080789,0.0206345,1.9e-06,0.0205021,0.0001306,1,0.0007179
352,0.0035648,0.0091097,4e-07,0.0091093,0,1,0.00068
353,0.0174542,0.0444647,8.7e-06,0.0439937,0.0004623,1,0.0006437
354,0.0381433,0.1238036,4.16e-05,0.0974422,0.0263198,1,0.0006839
355,0.017118,0.0439555,8.4e-06,0.0434172,0.0005299,1,0.0006437
356,0.1165414,0.2956921,0.0003887,0.2953034,0,1,0.0008146
357,0.0195206,0.0494145,1.09e-05,0.0494036,0,1,0.0007337
