"Node","dA","dPC","dPCintra","dPCflux","dPCconnector","Component","BC"
78,2.06936,1.92934,1.078113,0.8333344,0.0178923,9,0.0001687
79,0.0102781,0.0003136,2.66e-05,0.0002079,7.93e-05,17,0
80,0.0205148,0.0051061,0.000106,0.0021317,0.0028685,17,2.06e-05
81,0.0049137,0.0001424,6.1e-06,0.0001047,3.17e-05,17,0
82,0.0285325,0.0012204,0.000205,0.0008206,0.0001949,17,0.0001349
83,0.0242167,0.0044352,0.0001476,0.0023238,0.0019638,17,2.06e-05
84,0.0316492,0.0006167,0.0002522,0.0003519,1.27e-05,17,8.25e-05
85,0.018743,9.16e-05,8.84e-05,3.2e-06,1e-07,18,0
86,0.0418821,0.00169,0.0004416,0.0010539,0.0001946,17,0.0001499
87,0.0557251,0.0053374,0.0007818,0.0036171,0.0009386,17,0.0001124
88,0.027476,0.0016059,0.0001901,0.0011374,0.0002786,17,0.0001612
89,0.0152251,0.0010352,5.84e-05,0.0007976,0.0001793,17,0
90,0.0493626,0.0014976,0.0006135,0.0008234,6.08e-05,17,1.12e-05
91,0.0109721,0.0004243,3.03e-05,0.0003879,6.2e-06,17,0
92,0.2660577,0.1162481,0.0178215,0.0983636,6.31e-05,19,0
93,0.0341213,0.0011552,0.0002931,0.0008621,1e-07,20,0
94,0.0244246,0.0020533,0.0001502,0.001294,0.0006092,20,3.7e-06
95,0.0497262,0.0240481,0.0006225,0.0233795,4.62e-05,19,2.5e-06
96,0.0356968,0.0173711,0.0003208,0.0170503,1e-07,19,1.58e-05
97,0.0095109,0.0009496,2.28e-05,0.0009269,1e-07,19,0
98,0.201749,0.0235341,0.0102474,0.0132866,1e-07,20,0
99,0.0474541,0.0028729,0.0005669,0.0019199,0.0003861,20,3.37e-05
100,0.0228537,0.025373,0.0001315,0.0146403,0.0106013,19,0.0001066
101,0.0262982,0.0369896,0.0001741,0.0243837,0.0124318,19,4.41e-05
102,0.0211758,0.0122902,0.0001129,0.0117221,0.0004553,19,0.0001066
103,0.0053361,0.0002259,7.2e-06,0.0002187,1e-07,20,0
104,0.0778111,0.4337028,0.0015243,0.1077927,0.3243858,19,0
105,0.1064097,0.0048941,0.0028507,0.0019019,0.0001416,20,1.87e-05
106,0.1780824,0.0222032,0.0079843,0.0134922,0.0007268,20,1.87e-05
107,0.2315336,0.67492,0.0134965,0.3101866,0.351237,19,0
108,0.0404956,0.0349979,0.0004129,0.034585,1e-07,19,1.53e-05
109,1.32725,1.465236,0.4435041,0.9981506,0.023581,19,3.7e-06
110,0.0622276,0.0679285,0.0009749,0.0541632,0.0127905,19,5.75e-05
111,1e-07,1e-07,0,1e-07,1e-07,19,2.2e-06
112,0.0445024,0.0732695,0.0004986,0.0485871,0.0241839,19,0.0004252
113,0.006589,0.0001021,1.09e-05,8.87e-05,2.6e-06,21,0
114,0.0102006,0.0041711,2.62e-05,0.0041449,1e-07,19,1.75e-05
115,0.8080186,1.519098,0.1643747,0.855076,0.4996475,19,0.000817
116,0.0024423,2.26e-05,1.5e-06,2.11e-05,1e-07,21,0
117,0.1851051,0.0097697,0.0086264,0.0011409,2.5e-06,21,1.12e-05
118,0.0066277,0.0317782,1.11e-05,0.0043913,0.0273759,19,1.65e-05
119,0.0047206,6.23e-05,5.6e-06,5.57e-05,1.1e-06,21,1.97e-05
120,0.0059108,0.0004213,8.8e-06,0.0003682,4.44e-05,21,9e-07
121,0.0072197,0.0007482,1.31e-05,0.0005827,0.0001525,21,9e-07
122,0.0626229,0.0730749,0.0009873,0.0384606,0.033627,19,0.000708
123,0.0032122,0.0001072,2.6e-06,8.3e-05,2.16e-05,21,9e-07
124,0.2000327,0.2876627,0.0100738,0.1716748,0.1059142,19,0.0006288
125,0.0264227,0.0014289,0.0001758,0.0012532,1e-07,19,0
126,0.0027689,5.1e-05,1.9e-06,4.9e-05,2e-07,21,0
127,0.1296443,0.2145335,0.0042315,0.1517798,0.0585223,19,0.0003157
128,0.0426876,0.0325124,0.0004588,0.0217645,0.0102892,19,0
129,0.0069597,0.0077362,1.22e-05,0.007724,1e-07,19,0.0001353
130,0.0013043,0.0007095,4e-07,0.0007091,1e-07,22,0
131,0.0202823,0.0236986,0.0001036,0.0147859,0.0088092,19,0
132,0.0172623,0.1453603,7.5e-05,0.013553,0.1317324,22,0
133,0.2951311,0.1173325,0.0219292,0.072616,0.0227874,19,0.0002624
134,0.0031754,0.0025221,2.5e-06,0.0019368,0.0005828,19,0
135,0.4018971,0.453683,0.0406651,0.3589969,0.0540211,19,0.000605
136,0.0375236,0.0161175,0.0003545,0.0108574,0.0049057,19,0.0004947
137,0.0076822,0.003295,1.49e-05,0.0026148,0.0006654,19,7.5e-06
138,0.0132741,0.0050719,4.44e-05,0.0031398,0.0018878,19,6.37e-05
139,0.0144762,0.0078426,5.28e-05,0.0077898,1e-07,22,0
140,0.0020234,0.0009222,1e-06,0.0006257,0.0002955,19,7.5e-06
141,0.1294957,0.0459575,0.0042219,0.0417356,1e-07,19,0
142,0.1066926,0.1935277,0.0028659,0.1136369,0.077025,19,0.0004337
143,0.0123169,0.0002882,3.82e-05,0.00025,1e-07,23,0
144,0.0158394,0.0025978,6.32e-05,0.0015687,0.000966,19,0.000193
145,0.296925,0.3190752,0.0221966,0.2618237,0.035055,19,0.0003852
146,0.0060864,0.0006914,9.3e-06,0.000682,1e-07,19,0
147,0.0517427,0.0223998,0.000674,0.0217258,1e-07,22,1.66e-05
148,0.0150047,0.0015057,5.67e-05,0.0010176,0.0004316,19,1.9e-06
149,0.0095826,0.0048651,2.31e-05,0.004842,1e-07,22,0
150,0.0144068,0.0009571,5.23e-05,0.0009048,1e-07,19,0
151,0.0039741,2.37e-05,4e-06,1.98e-05,1e-07,24,0
152,0.0060253,0.0018405,9.1e-06,0.0018313,1e-07,22,0
153,0.0142232,7.07e-05,5.09e-05,1.98e-05,1e-07,24,0
154,0.0509693,0.0470626,0.000654,0.0456843,0.0007243,22,5.3e-06
155,1.412775,0.9898048,0.5025027,0.4409915,0.0463107,22,0.0003295
156,0.0038851,0.0028333,3.8e-06,0.0028295,1e-07,22,0
157,0.0025675,0.0020097,1.7e-06,0.0020081,1e-07,22,0
158,0.0553877,0.0261366,0.0007724,0.0194529,0.0059114,22,8.25e-05
159,0.4529783,0.2671291,0.0516591,0.2019997,0.0134704,22,0.0001687
160,0.0163835,0.0132344,6.76e-05,0.0125692,0.0005977,22,0
161,0.0176042,0.0101071,7.8e-05,0.0099575,7.16e-05,22,0
162,1.23622,0.7965097,0.3847548,0.3782717,0.0334833,22,0.000149
163,0.0266075,0.0042934,0.0001782,0.0036219,0.0004934,25,0
164,0.1276625,0.0186215,0.0041032,0.0144203,9.81e-05,22,2.53e-05
165,0.1456936,0.0319126,0.0053441,0.02441,0.0021586,22,6.6e-06
166,0.1158667,0.082028,0.0033799,0.0603856,0.0182625,22,3.37e-05
167,0.041093,0.0114415,0.0004251,0.0109118,0.0001047,25,0
168,0.0332268,0.0002791,0.000278,1.1e-06,1e-07,26,0
169,0.0400728,0.0028578,0.0004043,0.0023893,6.43e-05,27,0
170,0.0338835,0.0040117,0.000289,0.0037227,1e-07,28,0
171,0.2785209,0.0232979,0.0195303,0.0037634,4.3e-06,28,0
172,0.6517977,0.1228093,0.1069591,0.0157401,0.0001101,25,0
173,0.0068733,0.0009901,1.19e-05,0.0009782,1e-07,27,0
174,0.0841435,0.0024353,0.0017825,0.0006316,2.12e-05,29,1.12e-05
175,0.3639058,0.0434388,0.0333404,0.0097865,0.000312,27,7.5e-06
176,0.0118593,0.0002569,3.54e-05,0.0002215,1e-07,29,0
177,0.0695172,0.008222,0.0012167,0.0070053,1e-07,27,0
178,0.0054066,0.0002216,7.4e-06,0.0002142,1e-07,29,0
179,0.1022343,0.007192,0.0026314,0.0043834,0.0001774,29,1.5e-05
180,0.0894565,0.0064093,0.0020147,0.0043231,7.15e-05,29,0
181,0.0552028,0.0008719,0.0007672,0.0001047,1e-07,30,0
182,0.2304141,0.0139356,0.0133663,0.000569,4e-07,31,0
183,0.0167753,0.0001675,7.08e-05,9.66e-05,1e-07,30,0
184,0.0478047,0.0025312,0.0005754,0.0016579,0.000298,32,0
185,0.0047836,0.0003354,5.8e-06,0.0002749,5.49e-05,32,1.87e-05
186,0.0067224,0.0003912,1.14e-05,0.0003799,1e-07,32,1.87e-05
187,0.0952249,0.01848,0.0022829,0.0149169,0.0012802,32,0.0001012
188,0.0244839,0.0051822,0.0001509,0.0050313,1e-07,32,0
189,0.4987359,0.1199651,0.0626229,0.0528129,0.0045293,32,0.0001331
190,0.0182455,0.0046116,8.38e-05,0.0045278,1e-07,32,4.5e-05
191,0.003779,0.0003263,3.6e-06,0.0003228,1e-07,32,0
192,0.0940196,0.0643871,0.0022255,0.0297935,0.0323681,32,6.18e-05
193,0.0659818,0.0075776,0.0010961,0.0064815,1e-07,32,0
194,1.23605,0.5560896,0.3846489,0.1635585,0.0078823,32,0.0001087
195,0.2695163,0.1328953,0.0182878,0.1122593,0.0023483,32,4.12e-05
196,0.0166027,0.003188,6.94e-05,0.0031185,1e-07,32,0
197,0.0066213,0.0010391,1.1e-05,0.001028,1e-07,33,0
198,0.0363958,0.0005432,0.0003335,0.0002097,1e-07,33,0
199,0.1521912,0.033903,0.0058314,0.0273569,0.0007148,33,4.87e-05
200,0.010529,0.0002518,2.79e-05,0.0001608,6.31e-05,33,4.87e-05
201,0.0046538,0.000242,5.5e-06,0.0001579,7.87e-05,33,8.99e-05
202,0.0170991,0.0023477,7.36e-05,0.0020519,0.0002222,33,0.0001237
203,0.0211697,0.0106399,0.0001128,0.0105271,1e-07,33,0
204,0.1138692,0.031403,0.0032644,0.0263368,0.0018018,33,0.0001499
205,0.1167537,0.0704792,0.0034319,0.0437887,0.0232586,33,8.99e-05
206,0.0141911,0.008849,5.07e-05,0.0087983,1e-07,33,0
207,0.3521889,0.26272,0.031228,0.2008426,0.0306495,33,0.0001799
208,0.0241398,0.0024086,0.0001467,0.0022619,1e-07,33,0
209,1.008164,0.5287957,0.2558908,0.2539228,0.0189822,33,0.0002211
210,0.0199424,0.0001311,0.0001001,3.06e-05,4e-07,34,0
211,0.0576824,0.0045203,0.0008377,0.0036687,1.4e-05,33,0
212,0.0391577,0.0022027,0.000386,0.0018166,1e-07,33,0
213,0.0863619,0.0023129,0.0018777,0.0004344,8e-07,35,0
214,0.4786185,0.061042,0.0576728,0.0033586,1.07e-05,36,0
215,0.030089,0.0002584,0.0002279,3.05e-05,1e-07,37,0
216,0.0211895,0.0007835,0.000113,0.0006704,1e-07,37,2.25e-05
217,0.0202156,0.000253,0.0001029,0.0001447,5.5e-06,37,1.5e-05
218,0.2891346,0.0360374,0.0210471,0.0141029,0.0008874,37,5.6e-06
219,0.0359239,0.0065726,0.0003249,0.0061439,0.0001038,37,0
220,0.0635927,0.0082199,0.0010181,0.0071908,1.1e-05,37,5.6e-06
221,0.0892215,0.0022405,0.0020042,0.0002364,1e-07,38,0
222,0.0190767,0.0213617,9.16e-05,0.0212623,7.9e-06,39,0
223,0.281743,4.542659,0.0199847,0.8251811,3.697493,39,0.0001424
224,0.1084262,0.2843058,0.0029598,0.2813461,1e-07,39,0
225,0.7677442,5.70914,0.1483971,2.090206,3.470537,39,0.0002024
226,0.005049,0.0126194,6.4e-06,0.012613,1e-07,39,0
227,0.0181899,0.0407043,8.33e-05,0.040621,1e-07,39,0
228,2.110042,5.213352,1.12092,4.078656,0.0137753,39,7.5e-05
229,0.0101752,0.0050943,2.61e-05,0.0050683,1e-07,39,0
230,0.0492266,0.1099343,0.0006101,0.1093242,1e-07,39,0
231,0.3791642,0.9396742,0.0361949,0.8057598,0.0977196,39,0.0001252
232,2.273129,7.293394,1.300889,4.482532,1.509972,39,0.000421
233,0.3239657,0.9429619,0.0264235,0.9165384,1e-07,39,0
234,0.1146572,0.0051131,0.0033098,0.0017886,1.49e-05,40,0
235,0.158124,0.5809415,0.0062949,0.4347043,0.1399425,39,3.44e-05
236,0.1391659,0.9006157,0.0048759,0.4002297,0.4955102,39,0.000372
237,0.0442559,0.1485156,0.0004931,0.1198263,0.0281964,39,1.31e-05
238,0.0182323,0.0022983,8.37e-05,0.0010662,0.0011486,40,3.7e-06
239,0.0339925,0.0895127,0.0002909,0.0892217,1e-07,39,3.4e-06
240,0.0218515,0.0373268,0.0001202,0.0230865,0.0141201,39,0.0001243
241,0.0326535,0.0199107,0.0002684,0.0151426,0.0044997,39,0.0001427
242,0.0989006,0.0046393,0.0024626,0.002175,1.9e-06,40,0
243,0.181095,0.0681815,0.0082567,0.0591638,0.000761,39,4.84e-05
244,0.0264596,0.0074688,0.0001763,0.0072925,1e-07,39,0
245,0.2148551,0.0761697,0.0116221,0.0612434,0.0033044,39,0.0001059
246,0.0163172,7.3e-05,6.7e-05,6e-06,1e-07,41,0
247,0.0025722,0.0012558,1.7e-06,0.0011415,0.0001127,42,2e-06
248,0.0130317,0.003723,4.28e-05,0.0036802,1e-07,42,5.9e-06
249,0.0610791,0.030685,0.0009392,0.0290852,0.0006606,42,3.7e-06
250,0.0139381,0.0042827,4.89e-05,0.0042338,1e-07,42,0
251,0.059153,0.0382201,0.0008809,0.0342799,0.0030593,42,2.7e-05
252,0.0538393,0.0042602,0.0007298,0.0035288,1.7e-06,39,0
253,0.2170195,0.1863581,0.0118574,0.116709,0.0577918,42,0.0004076
254,0.231304,0.1992182,0.0134697,0.1242743,0.0614742,42,3.09e-05
255,0.1331832,0.0909445,0.0044657,0.0748888,0.0115901,42,0.0001323
256,0.1851873,0.2098,0.0086341,0.1037582,0.0974078,42,0.0004019
257,0.0018584,0.0011261,9e-07,0.0011253,1e-07,42,0
258,0.0983761,0.0034462,0.0024365,0.0010036,6.1e-06,43,0
259,0.091735,0.0479432,0.0021187,0.0458245,1e-07,42,0.0003283
260,0.0128309,0.0009373,4.14e-05,0.0006121,0.0002838,43,0
261,0.0050505,0.000659,6.4e-06,0.0006526,1e-07,42,0.000136
262,0.1396279,0.1429821,0.0049084,0.0762344,0.0618394,42,0.0001139
263,0.0724833,0.0156736,0.0013227,0.0143478,3.2e-06,44,0
264,0.097491,0.1297139,0.0023929,0.0560988,0.0712223,42,0.0003319
265,0.0432763,0.0019955,0.0004715,0.0015223,1.9e-06,45,0
266,0.0187121,0.0003964,8.82e-05,0.0003083,1e-07,46,0
267,0.0460483,0.0150027,0.0005339,0.0115793,0.0028896,42,0.0004297
268,0.1094106,0.0034741,0.0030138,0.0004579,2.4e-06,46,0
269,0.0159218,0.0168494,6.38e-05,0.0053991,0.0113865,42,6.25e-05
270,0.199394,0.0470233,0.0100096,0.0296767,0.007337,44,7.5e-05
271,0.0400255,0.0218203,0.0004033,0.0129352,0.0084819,42,0.0002138
272,0.1535447,0.0636967,0.0059356,0.0577591,2e-06,44,0
273,0.4315068,0.1560956,0.0468778,0.1051834,0.0040344,42,0.0005345
274,0.0789305,0.0031223,0.0015685,0.0015404,1.35e-05,45,0
275,0.1980989,0.0112563,0.00988,0.0013553,2.12e-05,47,0
276,0.0595812,0.0192962,0.0008937,0.0143368,0.0040657,42,1e-04
277,0.0869355,0.0335894,0.0019028,0.020832,0.0108548,44,5.6e-06
278,0.1306247,0.020662,0.0042958,0.0156333,0.0007331,42,0.0006873
279,0.044556,0.0019576,0.0004998,0.0011838,0.000274,47,3.7e-06
280,0.0096277,0.0005587,2.33e-05,0.0005354,1e-07,42,0.0002335
281,0.0271693,0.0015183,0.0001858,0.0013314,1.2e-06,42,4.45e-05
282,0.0050796,0.0005872,6.5e-06,0.0005807,1e-07,42,8.75e-05
283,0.002187,0.0002299,1.2e-06,0.0001245,0.0001043,42,0
284,0.0213149,0.001312,0.0001144,0.0007723,0.0004254,42,0.0006072
285,0.0345693,0.0019674,0.0003009,0.0015661,0.0001005,44,0
286,0.0320448,0.007724,0.0002585,0.0035773,0.0038883,42,8.75e-05
287,0.0932875,0.0033428,0.002191,0.0011417,1.03e-05,47,0
288,0.0112568,0.0012364,3.19e-05,0.0012045,1e-07,42,1.94e-05
289,0.0292248,0.0013617,0.000215,0.0008645,0.0002823,42,0.0005247
290,0.0139105,0.0018682,4.87e-05,0.0018195,1e-07,44,0
291,0.0174634,0.0038674,7.68e-05,0.0037906,1e-07,44,6.4e-06
292,0.1404808,0.0117315,0.0049685,0.0067486,1.45e-05,42,0.0001621
293,0.022511,0.015494,0.0001276,0.0088443,0.0065222,44,2.5e-06
294,0.0537023,0.0065829,0.0007261,0.0048937,0.0009632,44,3.37e-05
295,0.021171,0.0058064,0.0001128,0.0024956,0.0031981,44,3.94e-05
296,0.5166524,0.2322528,0.0672031,0.1302051,0.0348446,44,0.0003912
297,0.0095227,0.0037909,2.28e-05,0.0032638,0.0005044,44,1.57e-05
298,0.0123138,0.0004622,3.82e-05,0.0004241,1e-07,42,0
299,0.0082005,0.0028268,1.69e-05,0.0024275,0.0003824,44,1.57e-05
300,0.5302609,0.1341079,0.0707899,0.0605861,0.002732,44,0.0002961
301,0.4994632,0.1401056,0.0628057,0.0767974,0.0005026,44,9.09e-05
302,0.0019136,0.0003289,9e-07,0.000319,9.1e-06,44,1.99e-05
303,0.0029768,0.0008366,2.2e-06,0.0004002,0.0004343,42,0
304,0.2468895,0.0224227,0.0153461,0.0067098,0.000367,42,0.0004535
305,0.0442875,0.0051331,0.0004938,0.004635,4.4e-06,42,0
306,0.046239,0.0111822,0.0005383,0.0098997,0.0007444,44,0.0001623
307,0.010876,0.003031,2.98e-05,0.002476,0.0005254,44,0
308,0.0690193,0.0047996,0.0011993,0.0036003,1e-07,44,0
309,0.0022391,0.0001453,1.3e-06,0.0001441,1e-07,44,0
310,0.0388528,0.0071321,0.00038,0.006752,1e-07,44,0
311,0.0062407,0.0003135,9.8e-06,0.0003037,1e-07,44,0
312,0.0387637,0.000802,0.0003783,0.0004236,1e-07,48,0
313,0.0385719,0.0014902,0.0003746,0.0011156,1e-07,42,0
314,0.0015477,4.34e-05,6e-07,4.28e-05,1e-07,49,0
315,0.0231247,0.000664,0.0001346,0.000454,7.54e-05,49,0
316,0.0114927,0.0005836,3.33e-05,0.0005503,1e-07,50,0
317,0.0170664,0.0004838,7.33e-05,0.0003899,2.07e-05,49,3.7e-06
318,0.1170716,0.0049496,0.0034506,0.0014308,6.83e-05,50,7.5e-05
319,0.0216515,0.0003237,0.000118,0.0002057,1e-07,49,0
320,0.0407264,0.0010098,0.0004176,0.0005922,1e-07,49,3.7e-06
321,0.0104411,0.0002306,2.74e-05,0.0002032,1e-07,50,6.2e-06
322,0.021109,0.0032504,0.0001122,0.0025587,0.0005796,50,0.0001499
323,0.0083814,0.0004203,1.77e-05,0.0004026,1e-07,50,0
324,0.0073826,0.0037114,1.37e-05,0.0012786,0.0024192,50,5.12e-05
325,0.4605714,0.127491,0.0534055,0.0689143,0.0051713,50,4.37e-05
326,0.2375784,0.0767687,0.0142104,0.0604645,0.0020939,50,0.0002773
327,0.0190785,0.0160026,9.16e-05,0.0038247,0.0120863,50,0.0003898
328,0.0308415,0.009116,0.0002395,0.0088765,1e-07,50,0
329,0.2769149,0.0749184,0.0193057,0.0459673,0.0096455,50,0.0004248
330,0.0455597,0.0152724,0.0005226,0.0136267,0.0011232,50,0
331,0.0270443,0.0160935,0.0001841,0.008719,0.0071905,50,2e-05
332,0.1049296,0.064557,0.002772,0.030396,0.0313891,50,2e-05
333,0.2040361,0.085955,0.0104811,0.0490851,0.0263889,50,0.0003673
334,0.4146606,0.1049038,0.043289,0.0541909,0.0074239,50,0.0003373
335,0.0264261,0.0233629,0.0001758,0.0075203,0.0156669,50,0
336,0.0475363,0.020693,0.0005689,0.0088463,0.0112779,50,0.0002549
337,0.0556996,0.0183605,0.0007811,0.0080965,0.009483,50,0.0002024
338,0.0328332,0.0192075,0.0002714,0.018936,1e-07,50,0
339,1.350469,0.4930487,0.4591572,0.0335783,0.0003133,50,0.0001462
340,0.029283,0.0022697,0.0002159,0.0020538,1e-07,50,0
341,0.0743306,0.0013911,0.001391,1e-07,1e-07,51,0
342,0.016258,0.0004197,6.65e-05,0.0003531,1e-07,52,0
343,0.0157345,0.0005133,6.23e-05,0.0003558,9.52e-05,52,0
344,0.0190759,0.0191383,9.16e-05,0.0188708,0.000176,53,0
345,0.0587283,0.0465898,0.0008683,0.0457215,1e-07,53,6.75e-05
346,0.0262312,0.0124624,0.0001732,0.0119903,0.0002989,53,0
347,0.0198583,0.0282338,9.93e-05,0.0246162,0.0035183,53,6.75e-05
348,0.0232457,0.0023789,0.000136,0.0022429,1e-07,53,0
349,0.0334259,0.1035731,0.0002813,0.1032918,1e-07,53,0
350,0.0255505,0.020377,0.0001644,0.0121606,0.0080521,53,0.0003261
351,0.0080789,0.020787,1.64e-05,0.0136531,0.0071176,53,6.75e-05
352,0.0035648,0.0104869,3.2e-06,0.0104837,1e-07,53,4.59e-05
353,0.0174542,0.0118826,7.67e-05,0.0098556,0.0019504,53,0.0003261
354,0.0381433,1.370712,0.0003663,0.1456438,1.224701,53,0
355,0.017118,0.0364429,7.38e-05,0.0260582,0.010311,53,2.5e-06
356,0.1165414,0.2263988,0.0034194,0.2229794,1e-07,53,0
357,0.0195206,0.0159369,9.59e-05,0.015841,1e-07,53,0
358,0.0124113,0.006052,3.88e-05,0.0060132,1e-07,53,0
359,0.1693445,0.3411546,0.00722,0.3307937,0.0031411,53,0.0001244
360,0.0108085,0.0066286,2.94e-05,0.006599,3e-07,53,2.5e-06
361,0.0715845,0.2373718,0.0012901,0.2165735,0.0195083,53,0.0006446
362,0.0424606,0.0484356,0.0004539,0.0351298,0.0128519,53,0.0003261
363,0.0106367,0.01265,2.85e-05,0.0126215,1e-07,53,0
364,0.0165873,0.0122386,6.93e-05,0.0121693,1e-07,53,6e-05
365,0.0694348,0.139427,0.0012138,0.1382132,1e-07,53,1.21e-05
