"Node","dA","dPC","dPCintra","dPCflux","dPCconnector","Component","BC"
202,0.0170991,0.029118,2.2e-05,0.0261201,0.0029759,3,0.005753
203,0.0211697,0.0331787,3.37e-05,0.033145,0,3,0.0043296
204,0.1138692,0.1813774,0.0009762,0.1738212,0.00658,3,0.0043296
205,0.1167537,0.3777292,0.0010262,0.1821474,0.1945556,3,0.0064875
206,0.0141911,0.0223909,1.52e-05,0.0223757,0,3,0.0043296
207,0.3521889,0.5738024,0.0093381,0.5402592,0.0242051,3,0.0058702
208,0.0241398,0.0360671,4.39e-05,0.0360232,0,3,0.0022464
209,1.008164,2.440268,0.0765192,1.44839,0.9153592,3,0.0081649
210,0.0199424,0.0999837,2.99e-05,0.0323368,0.067617,3,0.0022464
211,0.0576824,0.2946712,0.0002505,0.0915352,0.2028855,3,0.0022464
212,0.0391577,0.0605693,0.0001154,0.0603889,6.49e-05,3,0.0022464
213,0.0863619,0.3856921,0.0005615,0.1446059,0.2405247,3,0.0060709
214,0.4786185,1.574473,0.0172459,0.8072147,0.7500119,3,0.0524971
215,0.030089,0.0474733,6.82e-05,0.0474051,0,3,0.0153517
216,0.0211895,0.0366426,3.38e-05,0.0366088,0,3,0.0077516
217,0.0202156,0.034943,3.08e-05,0.0344837,0.0004285,3,0.0088271
218,0.2891346,1.005656,0.0062937,0.5150226,0.4843392,3,0.0111948
219,0.0359239,0.0664278,9.72e-05,0.0652966,0.001034,3,0.0072483
220,0.0635927,0.2988011,0.0003045,0.115943,0.1825537,3,0.0088271
221,0.0892215,0.164247,0.0005993,0.16362,2.76e-05,3,0.0027081
222,0.0190767,0.041587,2.74e-05,0.0398839,0.0016756,3,0.0031046
223,0.281743,1.264215,0.005976,0.5946682,0.663571,3,0.0031046
224,0.1084262,0.2315475,0.0008851,0.2306625,0,3,0.0031046
225,0.7677442,2.354592,0.0443753,1.564753,0.7454631,3,0.0031046
226,0.005049,0.0108046,1.9e-06,0.0108027,0,3,0.0011327
227,0.0181899,0.0387839,2.49e-05,0.038759,0,3,0.0011327
228,2.110042,4.762987,0.3351893,3.870068,0.5577297,3,0.0031046
229,0.0101752,0.0207819,7.8e-06,0.0207741,0,3,0.0006651
230,0.0492266,0.1047702,0.0001824,0.1045878,0,3,0.0012009
231,0.3791642,0.8084869,0.0108234,0.7874737,0.0101898,3,0.0012009
232,2.273129,5.808593,0.3890056,4.118235,1.301352,3,0.0263351
233,0.3239657,0.6894907,0.0079014,0.6815893,0,3,0.0021029
234,0.1146572,0.2330537,0.0009897,0.2028136,0.0292504,3,0.0076846
235,0.158124,0.3429536,0.0018824,0.3362116,0.0048596,3,0.0014137
236,0.1391659,0.6537672,0.0014581,0.2966675,0.3556416,3,0.0076846
237,0.0442559,0.0957045,0.0001475,0.0947586,0.0007984,3,0.0042667
238,0.0182323,0.0440618,2.5e-05,0.0318903,0.0121465,3,0.0053595
239,0.0339925,0.0728532,8.7e-05,0.0727662,0,3,0.0042667
240,0.0218515,0.0624818,3.59e-05,0.0464209,0.016025,3,0.0060389
241,0.0326535,0.0835737,8.03e-05,0.0686367,0.0148567,3,0.0060389
242,0.0989006,0.185249,0.0007364,0.1712468,0.0132659,3,0.004779
243,0.181095,0.3981206,0.002469,0.3749683,0.0206833,3,0.0059251
244,0.0264596,0.054832,5.27e-05,0.0547793,0,3,0.0036323
245,0.2148551,0.671165,0.0034754,0.4431775,0.2245121,3,0.0110389
246,0.0163172,0.0297269,2e-05,0.0264316,0.0032752,3,0.0036323
247,0.0025722,0.0045513,5e-07,0.0045435,7.3e-06,3,7.71e-05
248,0.0130317,0.0227005,1.28e-05,0.0226877,0,3,7.01e-05
249,0.0610791,0.1081735,0.0002809,0.1077644,0.0001282,3,0.0002177
250,0.0139381,0.0243456,1.46e-05,0.024331,0,3,2.57e-05
251,0.059153,0.1061245,0.0002634,0.1049323,0.0009288,3,7.71e-05
252,0.0538393,0.272137,0.0002182,0.110358,0.1615608,3,0.0071009
253,0.2170195,0.3971156,0.0035457,0.3806526,0.0129173,3,0.0002177
254,0.231304,0.4234489,0.0040279,0.4055154,0.0139056,3,0.0005603
255,0.1331832,0.2378935,0.0013354,0.235018,0.0015401,3,0.0001261
256,0.1851873,0.4086349,0.0025818,0.3260138,0.0800392,3,0.0008371
257,0.0018584,0.0033176,3e-07,0.0033173,0,3,0.0004744
258,0.0983761,0.2041379,0.0007286,0.1885923,0.014817,3,0.0011795
259,0.091735,0.1624765,0.0006335,0.161843,0,3,0.0004744
260,0.0128309,0.059301,1.24e-05,0.0247699,0.0345187,3,0.0011795
261,0.0050505,0.0087916,1.9e-06,0.0087897,0,3,0.0005643
262,0.1396279,0.2549644,0.0014677,0.2463402,0.0071564,3,0.0005643
263,0.0724833,0.1796315,0.0003955,0.1247081,0.0545278,3,0.0026625
264,0.097491,0.2022519,0.0007155,0.1727732,0.0287631,3,0.0006649
265,0.0432763,0.0878547,0.000141,0.0780813,0.0096324,3,0.0017249
266,0.0187121,0.026973,2.64e-05,0.0269466,0,3,0.0017249
267,0.0460483,0.0912094,0.0001596,0.0831358,0.007914,3,0.0006649
268,0.1094106,0.160017,0.0009012,0.1590102,0.0001056,3,0.0026625
269,0.0159218,0.0397139,1.91e-05,0.0282483,0.0114465,3,0.0006649
270,0.199394,0.3966173,0.0029932,0.3393562,0.054268,3,0.0026625
271,0.0400255,0.0835897,0.0001206,0.0714665,0.0120027,3,0.0006649
272,0.1535447,0.2682883,0.0017749,0.2623212,0.0041922,3,0.0038266
273,0.4315068,0.7550067,0.0140179,0.7334358,0.0075529,3,0.0006649
274,0.0789305,0.1509635,0.000469,0.141846,0.0086485,3,0.0017249
275,0.1980989,0.4315685,0.0029544,0.3701119,0.0585021,3,0.0017249
276,0.0595812,0.1145605,0.0002673,0.1072299,0.0070633,3,0.0006649
277,0.0869355,0.1729467,0.000569,0.1496366,0.0227412,3,0.0024407
278,0.1306247,0.3181198,0.0012846,0.2375822,0.079253,3,0.0009622
279,0.044556,0.0967478,0.0001495,0.0815605,0.0150378,3,0.0017249
280,0.0096277,0.0165926,7e-06,0.0165856,0,3,0.0006743
281,0.0271693,0.0443998,5.56e-05,0.044342,2.2e-06,3,0.0002148
282,0.0050796,0.0084604,1.9e-06,0.0084584,0,3,0.0002148
283,0.002187,0.0035582,4e-07,0.0035522,5.6e-06,3,0.0002148
284,0.0213149,0.0884138,3.42e-05,0.0383714,0.0500082,3,0.0009622
285,0.0345693,0.0590508,9e-05,0.0545165,0.0044442,3,0.0032877
286,0.0320448,0.0555996,7.73e-05,0.0533732,0.0021491,3,0.0002148
287,0.0932875,0.1833908,0.0006552,0.1683941,0.0143416,3,0.0024407
288,0.0112568,0.0187192,9.5e-06,0.0187096,0,3,0.0002148
289,0.0292248,0.0938094,6.43e-05,0.0532676,0.0404775,3,0.0009622
290,0.0139105,0.0229165,1.46e-05,0.0229019,0,3,0.0049922
291,0.0174634,0.0299923,2.3e-05,0.0299693,0,3,0.0041367
292,0.1404808,0.2289928,0.0014857,0.2274999,7.1e-06,3,0.0003112
293,0.022511,0.0420749,3.82e-05,0.0389993,0.0030374,3,0.0049922
294,0.0537023,0.0927593,0.0002171,0.086734,0.0058081,3,0.0049922
295,0.021171,0.0409592,3.37e-05,0.034463,0.0064625,3,0.0049922
296,0.5166524,0.9526269,0.0200958,0.8586608,0.0738704,3,0.0049922
297,0.0095227,0.0167749,6.8e-06,0.0164472,0.0003208,3,0.0049922
298,0.0123138,0.0213032,1.14e-05,0.0212918,0,3,0.0005236
299,0.0082005,0.0144636,5.1e-06,0.0140992,0.0003593,3,0.0049922
300,0.5302609,0.9066659,0.0211684,0.8589414,0.0265561,3,0.0049922
301,0.4994632,0.9549906,0.0187808,0.8344151,0.1017946,3,0.0049922
302,0.0019136,0.0032144,3e-07,0.0032041,9.9e-06,3,0.0027255
303,0.0029768,0.0061293,7e-07,0.0053519,0.0007767,3,0.0012327
304,0.2468895,0.6399844,0.0045889,0.4363033,0.1990922,3,0.0022632
305,0.0442875,0.1693807,0.0001477,0.079429,0.089804,3,0.0020507
306,0.046239,0.0783478,0.000161,0.0777868,0.0004001,3,0.0049922
307,0.010876,0.0188927,8.9e-06,0.0183482,0.0005355,3,0.0049922
308,0.0690193,0.1104684,0.0003586,0.1101098,0,3,0.0061652
309,0.0022391,0.0036815,4e-07,0.0036811,0,3,0.0027255
310,0.0388528,0.0729407,0.0001136,0.0651058,0.0077213,3,0.0049922
311,0.0062407,0.0180238,2.9e-06,0.0105343,0.0074866,3,0.0027255
312,0.0387637,0.0652765,0.0001131,0.0651551,8.2e-06,3,0.0024699
313,0.0385719,0.0669256,0.000112,0.0668136,0,3,0.0008166
314,0.0015477,0.0028738,2e-07,0.0024387,0.0004348,3,0.0023735
315,0.0231247,0.0382133,4.03e-05,0.0364052,0.0017679,3,0.0030086
316,0.0114927,0.0188775,9.9e-06,0.0188675,0,3,0.0036395
317,0.0170664,0.0268419,2.19e-05,0.0263731,0.0004468,3,0.0031769
318,0.1170716,0.4002556,0.0010318,0.1921551,0.2070687,3,0.0063954
319,0.0216515,0.0324158,3.53e-05,0.0323806,0,3,0.0047177
320,0.0407264,0.0628649,0.0001249,0.06274,0,3,0.0073155
321,0.0104411,0.0172486,8.2e-06,0.0172404,0,3,0.0083029
322,0.021109,0.1593984,3.35e-05,0.0363703,0.1229946,3,0.007762
323,0.0083814,0.0140524,5.3e-06,0.0140471,0,3,0.0039068
324,0.0073826,0.1464709,4.1e-06,0.0128006,0.1336662,3,0.004279
325,0.4605714,0.9289118,0.0159699,0.7773699,0.135572,3,0.0384874
326,0.2375784,0.524403,0.0042493,0.4086511,0.1115025,3,0.0302225
327,0.0190785,0.1606771,2.74e-05,0.0338807,0.1267689,3,0.014596
328,0.0308415,0.0558869,7.16e-05,0.0558153,0,3,0.0109328
329,0.2769149,1.181174,0.005773,0.4888289,0.6865717,3,0.0201889
330,0.0455597,0.082919,0.0001563,0.0825089,0.0002538,3,0.0121354
331,0.0270443,0.076263,5.51e-05,0.0491304,0.0270776,3,0.0121354
332,0.1049296,0.3425427,0.0008289,0.1895681,0.1521457,3,0.0137618
333,0.2040361,1.100583,0.0031342,0.3663107,0.7311379,3,0.0126777
334,0.4146606,2.02163,0.0129447,0.739924,1.268762,3,0.0288698
335,0.0264261,0.3198896,5.26e-05,0.048782,0.2710549,3,0.0207887
336,0.0475363,0.3954847,0.0001701,0.0881064,0.3072081,3,0.0202406
337,0.0556996,0.5132174,0.0002336,0.10379,0.4091939,3,0.0191422
338,0.0328332,0.0637491,8.12e-05,0.0625851,0.0010828,3,0.0014129
339,1.350469,3.221874,0.137302,2.319595,0.7649767,3,0.0160063
340,0.029283,0.0557964,6.46e-05,0.0556977,3.41e-05,3,0.0006774
341,0.0743306,0.1310915,0.000416,0.1306756,0,3,0.000588
342,0.016258,0.048028,1.99e-05,0.0477035,0.0003046,3,0.0010295
343,0.0157345,0.0474369,1.86e-05,0.0462141,0.0012041,3,0.0011353
344,0.0190759,0.0609649,2.74e-05,0.0609331,4.4e-06,3,0.0012037
345,0.0587283,0.1862926,0.0002597,0.1860329,0,3,0.0013019
346,0.0262312,0.0867045,5.18e-05,0.0832854,0.0033674,3,0.0012273
347,0.0198583,0.0643416,2.97e-05,0.0638678,0.0004442,3,0.0013019
348,0.0232457,0.0694161,4.07e-05,0.0693741,1.3e-06,3,0.0001968
349,0.0334259,0.1576541,8.41e-05,0.1110982,0.0464718,3,0.0011621
350,0.0255505,0.0867168,4.91e-05,0.0812035,0.0054641,3,0.0012273
351,0.0080789,0.0269973,4.9e-06,0.0262374,0.000755,3,0.0013019
352,0.0035648,0.0118256,1e-06,0.0118246,0,3,0.0010271
353,0.0174542,0.0586357,2.29e-05,0.0548087,0.003804,3,0.0001501
354,0.0381433,0.2692415,0.0001095,0.1272504,0.1418815,3,0.0007767
355,0.017118,0.058761,2.21e-05,0.0553231,0.0034158,3,0.0001968
356,0.1165414,0.3792409,0.0010225,0.3782184,0,3,0.0019965
357,0.0195206,0.0622773,2.87e-05,0.0622487,0,3,0.0011646
358,0.0124113,0.0387835,1.16e-05,0.0387719,0,3,0.0012101
359,0.1693445,0.5512242,0.002159,0.5487231,0.0003421,3,0.0013019
